retriever,question,gold_answer,document,span,retrieved_context_ids,retrieved_context_texts,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
gtr-large,What is the family name of F. Ralph?,,"F. J. Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal.",F. Ralph,"['TheMusicalTimes_1876-402.txt_p484', 'TheMusicalTimes_1876-402.txt_p498', 'TheMusicalTimes_1876-402.txt_p483']","['Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, John Thomas, A. White, and the Principal. Organ: Sir J. Goss, Mus. D., Cantab., C. Steggall, Mus. D., Cantab., and the Principal.', 'Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal. Organ: Sir J. Goss, Mus.', 'Wallworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, F. B. Jewson, Walter Macfarren, Arthur O’Leary, Harold Thomas, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J.']",Ralph,NIL,person,,,0,0,0,0,NIL,0,0.8617021276595744,0.826530612244898,0.84375
gtr-large,What is the family name of P. Sainton?,,"F. J. Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal.",P. Sainton,"['TheMusicalTimes_1876-402.txt_p484', 'TheMusicalTimes_1876-402.txt_p498', 'TheHarmonicon_1832-012.txt_p1173']","['Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, John Thomas, A. White, and the Principal. Organ: Sir J. Goss, Mus. D., Cantab., C. Steggall, Mus. D., Cantab., and the Principal.', 'Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal. Organ: Sir J. Goss, Mus.', 'P.S. Concerning the gentlemen whose names I have so-freely used, Mr. Charles Purday and Mr. Prowse gave me theirs, and Mr. Pelzer I']",Sainton,NIL,person,,,0,0,0,0,NIL,0,0.8617021276595744,0.826530612244898,0.84375
gtr-large,What is the family name of A. White?,,"F. J. Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal.",A. White,"['TheMusicalTimes_1876-402.txt_p484', 'TheMusicalTimes_1876-402.txt_p498', 'TheMusicalTimes_1875-388.txt_p702']","['Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, John Thomas, A. White, and the Principal. Organ: Sir J. Goss, Mus. D., Cantab., C. Steggall, Mus. D., Cantab., and the Principal.', 'Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal. Organ: Sir J. Goss, Mus.', 'Master Whitehouse, Mr. A. Marriott, Mr. Mellor, and Mr. O. Christian.']",White,NIL,person,,,0,0,0,0,NIL,0,0.8617021276595744,0.826530612244898,0.84375
gtr-large,What is the family name of SPINDLER?,,The Music adapted from SPINDLER’s HUSARENRITT by Louis Dien1.,SPINDLER,"['TheMusicalTimes_1875-388.txt_p275', 'TheMusicalTimes_1876-402.txt_p347', 'DwightSJournalOfMusic_1873-016.txt_p189']","['‘THE GAY HUSSAR. Song. The Words written by ALFrep E, T. Watson. The Music adapted from SPINDLER’s HUSARENRITT by Louis Dien1. 4s, Postage free for 25 stamps. London: Novello, Ewer and Co.', '‘THE GAY HUSSAR. Song. The Words written by Atrrep E. T. Watson. The Music adapted from SPINDLER’s HUSARENRITT by Louis: Dren.. 4s. Postage free for 25 stamps. London: Novello, Ewer and Co. \x0c THE MUSICAL TIMES.—Avcusr 1, 1876.', ""Tf is'at once an artist and a family Geaclschaft, Al of the Wieck and Schumann representatives are th: re, who chance fo beat hand. But the Amphytrien is our hero of the violin. who would insist upon the mountain's coming to Mahomet. We are a dozen all-told. Three generations of that musical family of Dresden represented. A""]",Spindler,NIL,person,,,0,0,0,0,NIL,0,0.8617021276595744,0.826530612244898,0.84375
gtr-large,What is the family name of Oakley?,,"Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle.",Oakley,"['TheHarmonicon_1824-016.txt_p500', 'TheHarmonicon_1824-016.txt_p1115', 'TheHarmonicon_1824-016.txt_p1730']","['Tn 1810 a public dinner was given, for the purpose of raising a sum of money to purchase an annuity for Mr. Dibdin, which produced 6407. The promoters of this liberal measure were Benj. Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle. Mr. D. generously refused to profit exclusively by the kindness of his friends, and the annuity was purchased for himself and daughter, conjointly.', 'Tn 1810 a public dinner was given, for the purpose of raising a sum of money to purchase an annuity for Mr. Dibdin, which produced 6407. The promoters of this liberal measure were Benj. Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle. Mr. D. generously refused to profit exclusively by the kindness of his friends, and the annuity was purchased for himself and daughter, conjointly.', 'Tn 1810 a public dinner was given, for the purpose of raising a sum of money to purchase an annuity for Mr. Dibdin, which produced 6407. The promoters of this liberal measure were Benj. Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle. Mr. D. generously refused to profit exclusively by the kindness of his friends, and the annuity was purchased for himself and daughter, conjointly.']",Oakley,NIL,person,,,0,0,0,0,NIL,0,0.8617021276595744,0.826530612244898,0.84375
gtr-large,What is the family name of T. Howell?,,"Original Instructions for the Violin, illustrated by Precepts and Examples, composed expressly for this Work, by T. Howell.. 507 XVI.",T. Howell,"['TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p474', 'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p636', 'TheMusicalWorld_1843-036.txt_p88']","['oe — Handel.', '80 STATE OF MUSIC IN LONDON: tival, and by the expression of general opinion wrought by his extraordinary powers, that this his first appearance may be accounted Concerto lth (Grand) Oe a Handel.', '“Six Studies for the Violin.’—J. T.']",Howell,NIL,person,,,0,0,0,0,NIL,0,0.8617021276595744,0.826530612244898,0.84375
gtr-large,What is the family name of Mr. G.?,,"Mr. G.’s ideas of tuition are however very correct, and his book will prove useful to masters.",Mr. G.,"['TheMusicalWorld_1843-036.txt_p111', 'TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p684', 'TheMusicalTimes_1875-388.txt_p646']","['we doubt. Mr. Cohan (that is the Mr. Cohan, whose letter forms the subject of discussion)', 'the subject being very attr active. Mr. G.’s style contains more of animation and novelty, perhaps, than of grace ; still it is distine guished by good taste, and ‘is of a character more likely to give general satisfaction to that class of performers to whose capacities his music is adapted, than that of many others... His divertimento is .', 'Joun Puitipps.—We cannot recommend any particular work on the subject. , A. Witiiaus.—If the boy our correspondent mentions “ understands the theory of music perfectly well,” we cannot wnagine why he requires a book.']",G,NIL,person,,,0,0,0,0,NIL,0,0.8617021276595744,0.826530612244898,0.84375
gtr-large,What is the family name of Mr. Batchelor?,,"a concert was given at Brooke House by the choir of that establishment, assisted by members of the choir of St. Matthew’s Church, under the direction of Mr. Batchelor, the singing master at Brooke House.",Mr. Batchelor,"['TheMusicalTimes_1875-388.txt_p658', 'TheMusicalWorld_1843-036.txt_p117', 'TheMusicalTimes_1876-397.txt_p724']","['Criartron.—On Thursday the 13th ult. a concert was given at Brooke House by the choir of that establishment, assisted by members of the choir of St. Matthew’s Church, under the direction of Mr. Batchelor, the singing master at Brooke House. The programme comprised songs, duets, glees, and quartetts, which were exceedingly well performed. The solo singers were Mrs. Batchelor, Miss E. Thompson, Messrs. G. Eagleton, Hagan, F. O. Stevens, Wickes, and Master Moorley. ‘The: village choristers” (Moscheles) was sung in a spirited manner by the St. Matthew’s Choir. A word of praise is due to Mr. J. A. Jopp, the organist of St. Clement’s, Eastcheap, who presided at the pianoforte, and whose admirable solos, and accompanimentsto the singing, contributed much to the success of the entertainment.', ""Mr. Cullum’s performance, (pianoforte) with Mr. Blagrove (violin) in Herz and De Beriot’s duet concertante La Fianeée, drew down showers of applause. Mr. Humphrey, our respected tenor singer, gave several bal'ads with his usual taste. ‘The concert gave satisfaction, but we lament to say that the evening proving so very wet, prevented many attending who otherwise would have done so. The morning concert was very fully attended. We hope to hear Mr. Blagrove in Sevenoaks again."", ""Brandon, and Mr. J. M. Powell. There was a fuil band, led by Mr. Stephenson, of Wrexham. Mr. J. Jones presided at the harmonium, and Mr. F. C. Watkins conducted. Dersy.—On Wednesday, the oth ult., the second Subscription Concert of the Midland Musical Society was given in the Royal Drill: Hall, The artists engaged were Miss Agnes Larkcom (soprano), Miss Cummings (contralto), Mr. Kenningham {tenor), and Mr. T. Ley Greaves. (bass). Mr.'Wm. Morley was leader of the band, Mr. Bentley, pianist, Mr. Housley,organist, and Mr. Kempton, conductor.""]",Batchelor,NIL,person,Q4868723,Q4868723,1,1,0,0,NIL,0,0.8617021276595744,0.826530612244898,0.84375
gtr-large,What is the family name of Mr. Duncan Finvay?,,"Mr. Duncan Finvay gave an evening concert at the Shaftesbury Park Lecture Hall, on Tuesday, the 15th ult.",Mr. Duncan Finvay,"['TheMusicalTimes_1876-397.txt_p612', 'TheMusicalTimes_1876-397.txt_p96', 'TheMusicalTimes_1875-388.txt_p676']","['Mr. Duncan Finvay gave an evening concert at the Shaftesbury Park Lecture Hall, on Tuesday, the 15th ult., under the patronage of Capt. Commandant Swindlehurst, and the Officers of the 26th Surrey Rifles. The programme consisted of songs and part-songs by Handel, Mendelssohn, Weber, Sullivan, &c., the vocalists being Mdme. Mora, Miss Florence Clyde, Mdme. Talbot, Miss Maggie Montgomery, Signor Mora, Mr. G. H. Snazelle, Mr. G. I.', 'Terms for Mr. Duncan Finlay’s Oratorio and Concert Party, address 12, North-crescent, Bedford-square.', 'CONCERT was given in the Town Hall on Saturday evening the wth ult. The v i were Miss Smythe, Miss McDonagh, Mr. E. Kemp, Mr. Charlesworth Prince, and the Part-Song Union, Dr.']",Finvay,NIL,person,,,0,0,0,0,NIL,0,0.8617021276595744,0.826530612244898,0.84375
gtr-large,What is the family name of Mrs. Wood?,,"Mr. and Mrs. Wood, it seems, are preparing to depart for America.",Mrs. Wood,"['TheHarmonicon_1833-005.txt_p587', 'TheHarmonicon_1833-005.txt_p1063', 'TheHarmonicon_1833-005.txt_p1539']","['and Mrs. Wood, it seems, are preparing to depart for America. How the stage is to repair her loss we cannot guess. If we are to have only foreigners as first vocal women in our English theatres, her place may be filled certainly ; but will the public long endure this? We believe they will, for they are grown apathetic.', 'and Mrs. Wood, it seems, are preparing to depart for America. How the stage is to repair her loss we cannot guess. If we are to have only foreigners as first vocal women in our English theatres, her place may be filled certainly ; but will the public long endure this? We believe they will, for they are grown apathetic.', 'and Mrs. Wood, it seems, are preparing to depart for America. How the stage is to repair her loss we cannot guess. If we are to have only foreigners as first vocal women in our English theatres, her place may be filled certainly ; but will the public long endure this? We believe they will, for they are grown apathetic.']",Wood,NIL,person,,,0,0,0,0,NIL,0,0.8617021276595744,0.826530612244898,0.84375
gtr-large,What is the family name of H. Hagemeyer?,,"on application to H. Hagemeyer, Bandmaster, 12th Regiment, Cork Barracks, Ireland.",H. Hagemeyer,"['TheMusicalTimes_1876-402.txt_p391', 'TheMusicalTimes_1876-402.txt_p390', 'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p810']","['on application to H. Hagemeyer, Bandmaster, 12th Regiment, Cork Barracks, Ireland. i ANDMASTER.~—-HERR HAGEMEYER, Bandmaster, 12th Regiment, Cork, Ireland, will be shortly disengaged, the regiment going out to India. He wishes for an APPOINTMENT', 'BUSINESS for SALE, in a thriving commercial Town in the Western Counties. Population about 13,000. A good Tuning and Hiring connection, capable of being greatly increased. Established about 40 years. Address W., care of Messrs. Novello and Co., Bernersstreet, London. O PIANOFORTE and HARMONIUM MANUFACTURERS.—A Gentleman, calling upon Musicsellers in alt the principal tewns in the United Kingdom, could take a COMMISSION fora good house. Address E. C. W., care of Messrs. Novello, Ewer and Co., 1, Berners-street, London, W. USICAL DEGREES.—R. SLOMAN, Mus. D., Oxon., receives PUPILS in Town, and prepares them for Oxford, Cambridge, and London University Examinations, Address Dr. Sloman, Reading. Miss LINI and MASTER RONI HAGEMEYER, aged respectively ro and 12 years, are open for engagements for Concerts, Parties, Entertainments, &c. They play. Solos and Duets on the Violin, and Solos and Duets on the Pianoforte. Herr Hagemeyer plays Solos on the Clarionet. Testimonials and all particulars.', 'Military Concertante for Violin and Violoncello, principal, Messrs. Bohrer ee ee . . Bohrer.']",Hagemeyer,NIL,person,Q37007428,Q37007428,1,1,0,0,NIL,0,0.8617021276595744,0.826530612244898,0.84375
