retriever,question,gold_answer,document,span,retrieved_context_ids,retrieved_context_texts,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
gtr-xl,What is the family name of F. Ralph?,,"F. J. Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal.",F. Ralph,"['TheMusicalTimes_1876-402.txt_p498', 'TheMusicalTimes_1876-402.txt_p484', 'TheMusicalWorld_1844-006.txt_p218']","['Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal. Organ: Sir J. Goss, Mus.', 'Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, John Thomas, A. White, and the Principal. Organ: Sir J. Goss, Mus. D., Cantab., C. Steggall, Mus. D., Cantab., and the Principal.', 'J.P. respectfully acquaints amateurs arid flate players generally, that he continues to manufacture his greatly admired tutes, which have given so much satisfaction to the profession, and to all who have awarded to his instruments the preference. Flute Classes (conducted by Mons.']",Ralph,NIL,person,,,0,0,0,0,NIL,0,0.8936170212765957,0.8571428571428571,0.875
gtr-xl,What is the family name of P. Sainton?,,"F. J. Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal.",P. Sainton,"['TheMusicalTimes_1876-402.txt_p498', 'TheMusicalTimes_1876-402.txt_p484', 'TheMusicalWorld_1844-006.txt_p218']","['Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal. Organ: Sir J. Goss, Mus.', 'Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, John Thomas, A. White, and the Principal. Organ: Sir J. Goss, Mus. D., Cantab., C. Steggall, Mus. D., Cantab., and the Principal.', 'J.P. respectfully acquaints amateurs arid flate players generally, that he continues to manufacture his greatly admired tutes, which have given so much satisfaction to the profession, and to all who have awarded to his instruments the preference. Flute Classes (conducted by Mons.']",Stanton,NIL,person,,,0,0,0,0,NIL,0,0.8936170212765957,0.8571428571428571,0.875
gtr-xl,What is the family name of A. White?,,"F. J. Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal.",A. White,"['TheMusicalTimes_1876-402.txt_p498', 'TheMusicalTimes_1876-402.txt_p484', 'TheMusicalTimes_1876-397.txt_p1052']","['Lazarus, Walter Pettit, F. Ralph, P. Sainton, J. Thomas, A. White, and the Principal. Organ: Sir J. Goss, Mus.', 'Amor, H. Lazarus, Walter Pettit, F. Ralph, P. Sainton, John Thomas, A. White, and the Principal. Organ: Sir J. Goss, Mus. D., Cantab., C. Steggall, Mus. D., Cantab., and the Principal.', 'Salaman, ""Alberto Rande H. Farmer, J. Baptiste Cusins, E. "" Delaborde, E. Silas, John Hullah, E. H. Tu Nava, F. E. Gladstone, C. W. Lavington, J. E. Richardson, Brion; and J. Tilleard.']",White,NIL,person,,,0,0,0,0,NIL,0,0.8936170212765957,0.8571428571428571,0.875
gtr-xl,What is the family name of SPINDLER?,,The Music adapted from SPINDLER’s HUSARENRITT by Louis Dien1.,SPINDLER,"['TheMusicalTimes_1876-397.txt_p1253', 'TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p642', 'TheMusicalTimes_1875-388.txt_p275']","['Spee HUSARENRITT by Louis DiEumL. 4s. Postage free | Sort. - Price 3 for 25 stamps. London: Novello, Ewer and Co. | Post free for 18 stamps of F, W. Sabin, 25, Bull-street, Birmingham.', 'The Melange is well ended by the Jager. chorus, in w hich forms . the basis of a difficult movement in 3 g time. ‘These two lessolis are great proofs of. ingenuity and a lively _MELANGES FROM DER FREYSCHUTZ. 109 imagination. Mr. Pixis has selected not only the most popular airs, but he has very happily introduced the best of the other isolated passages which are remarkable in the opera, and by this means he has not only by their judicious introduction given a connected and decided character to both pieces, but has laid before those who may peruse his compositions, no very incompetent idea of the general style of the music from which he has drawn their foundation. The manner in which he ‘has treated each air shews also that he. has entered into spirit of the master, and we must say we have seldom met with lessons of this kind containing so much ingenuity, so‘well calculated to please generally.', '‘THE GAY HUSSAR. Song. The Words written by ALFrep E, T. Watson. The Music adapted from SPINDLER’s HUSARENRITT by Louis Dien1. 4s, Postage free for 25 stamps. London: Novello, Ewer and Co.']",SPINDLER,NIL,person,,,0,0,0,0,NIL,0,0.8936170212765957,0.8571428571428571,0.875
gtr-xl,What is the family name of Oakley?,,"Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle.",Oakley,"['TheHarmonicon_1824-016.txt_p500', 'TheHarmonicon_1824-016.txt_p1115', 'TheHarmonicon_1824-016.txt_p1730']","['Tn 1810 a public dinner was given, for the purpose of raising a sum of money to purchase an annuity for Mr. Dibdin, which produced 6407. The promoters of this liberal measure were Benj. Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle. Mr. D. generously refused to profit exclusively by the kindness of his friends, and the annuity was purchased for himself and daughter, conjointly.', 'Tn 1810 a public dinner was given, for the purpose of raising a sum of money to purchase an annuity for Mr. Dibdin, which produced 6407. The promoters of this liberal measure were Benj. Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle. Mr. D. generously refused to profit exclusively by the kindness of his friends, and the annuity was purchased for himself and daughter, conjointly.', 'Tn 1810 a public dinner was given, for the purpose of raising a sum of money to purchase an annuity for Mr. Dibdin, which produced 6407. The promoters of this liberal measure were Benj. Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle. Mr. D. generously refused to profit exclusively by the kindness of his friends, and the annuity was purchased for himself and daughter, conjointly.']",Oakley,NIL,person,,,0,0,0,0,NIL,0,0.8936170212765957,0.8571428571428571,0.875
gtr-xl,What is the family name of T. Howell?,,"Original Instructions for the Violin, illustrated by Precepts and Examples, composed expressly for this Work, by T. Howell.. 507 XVI.",T. Howell,"['TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p629', 'TheMusicalWorld_1843-036.txt_p88', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p191']","['We have before noticed Mr. Green’s domestic concert as a highly useful and interesting publication. The present is one of the same character. It consists of favourite airs, arranged for three hands on the piano forte, violins, tenors, basses, and flutes, some of these being merely ripieno parts, for the purpose of allowing even beginners to have the advantage of playing in concert. The arrangements are at present in a very easy style, as the work is publishing in numbers. Every master has his peculiar method of instruction, yet were we to examine each system minutely, we should find most of them to agree in essentials, and to differ only in some particular characteristic, But this very characteristic in general decides the style, and almost every book of instructions or exercises that appears may thus contain some new or usefulhints. Mr. Clifton’s exercises are formed upon excellent -principles—they are calcu_ lated to equalize the touch, to give a good position, and to strengthen the hand, and will be found highly beneficial to learners, as their succession, from easy to difficult, is gradual and regular.', '“Six Studies for the Violin.’—J. T.', 'Should you consider this conununication worthy attention, and thereby be induced to insert it, you will oblige . | Your obedient Servant, THOMAS HOWELL.']",Howell,NIL,person,,,0,0,0,0,NIL,0,0.8936170212765957,0.8571428571428571,0.875
gtr-xl,What is the family name of Mr. G.?,,"Mr. G.’s ideas of tuition are however very correct, and his book will prove useful to masters.",Mr. G.,"['TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p684', 'TheMusicalTimes_1876-402.txt_p446', 'TheMusicalWorld_1843-029.txt_p183']","['the subject being very attr active. Mr. G.’s style contains more of animation and novelty, perhaps, than of grace ; still it is distine guished by good taste, and ‘is of a character more likely to give general satisfaction to that class of performers to whose capacities his music is adapted, than that of many others... His divertimento is .', 'My informant, whose modesty induces him to withhold his name, is no mean authority on ecclesiastical music, and the fact he has mentioned is of such interest, that it well deserves a note in concluding these articles. — According to Mr. Gye’s calculation, the speculation cannot answer; but Mr. Mapleson, in his reply, proves the contrary; and those who take a pleasure in studying operatic statistics may amuse themselves by arriving at a satisfactory solution of the puzzle.', 'Mr. Huttan.—The account of the grand meeting of this gentleman’s classes was omitted for lack of space. It is now too late to be of any juterest.']",Gye,NIL,person,,,0,0,0,0,NIL,0,0.8936170212765957,0.8571428571428571,0.875
gtr-xl,What is the family name of Mr. Batchelor?,,"a concert was given at Brooke House by the choir of that establishment, assisted by members of the choir of St. Matthew’s Church, under the direction of Mr. Batchelor, the singing master at Brooke House.",Mr. Batchelor,"['TheMusicalTimes_1875-388.txt_p658', 'TheMusicalTimes_1876-397.txt_p714', 'TheMusicalTimes_1876-397.txt_p735']","['Criartron.—On Thursday the 13th ult. a concert was given at Brooke House by the choir of that establishment, assisted by members of the choir of St. Matthew’s Church, under the direction of Mr. Batchelor, the singing master at Brooke House. The programme comprised songs, duets, glees, and quartetts, which were exceedingly well performed. The solo singers were Mrs. Batchelor, Miss E. Thompson, Messrs. G. Eagleton, Hagan, F. O. Stevens, Wickes, and Master Moorley. ‘The: village choristers” (Moscheles) was sung in a spirited manner by the St. Matthew’s Choir. A word of praise is due to Mr. J. A. Jopp, the organist of St. Clement’s, Eastcheap, who presided at the pianoforte, and whose admirable solos, and accompanimentsto the singing, contributed much to the success of the entertainment.', ""Mr. Cosby and Signor Federici were well received. The concert was a decided success, CuuetHam.—The clergy, choir, and congregation of St. John's, on Friday evening, the 2gth January, presented Mr. W. H. Oates, their jate choirmaster, with a silver tea service, and three volumes of Hawkins's “ History of Music,” all suitably inscribed, as a token: of their esteem for the manner in which he had discharged his duties since the opening of the church. Great regret at his retirement was expressed by the rector and the choir. The presentation was made by the rector, and Mr. Oates briefly acknowledged the compliment."", 'Hincx.ey.—On the 3rd ult. a special service was held in the parish church, when a collection -was made for the Organ Fund. The service consisted of selections from the Messiah, Fudas Maccabeus, Samson, Dettingen Te Deum, and Creation, the solo parts being sung by Miss Orton, Miss Wale, and Mr. Horniblow. The choir, which numbered about sixty voices, rendered the pieces with correctness and precision. Mr. Josias Wells conducted, and Mr. Joseph Homer presided at the organ. The instrument, built by G. P, England, is to be entirely rebuilt and considerably enlarged by Messrs. Hoimshaw, of Birmingham. : ; JsppurcH.—A performance of the Messiak was given by the Musical Association, on January 28th, to a crowded audience. The principal vocalists were Miss Blair (soprano), Madame Lanbach (contralto), Mr. J. A. Robertson (tenor), and Mr. Smyth (bass). Miss Blair sang the treble solos with considerable taste, and was especially successful in her rendering of “I know that my Redeemer.” The choruses were generally well sung, the “ Hallelujah” and “ For unto us” being marked with great precision. Mr. H. W. George presided at the harmonium, and Mr. J. Lunn conducted.']",Batchelor,NIL,person,Q4868723,Q4868723,1,1,0,0,NIL,0,0.8936170212765957,0.8571428571428571,0.875
gtr-xl,What is the family name of Mr. Duncan Finvay?,,"Mr. Duncan Finvay gave an evening concert at the Shaftesbury Park Lecture Hall, on Tuesday, the 15th ult.",Mr. Duncan Finvay,"['TheMusicalTimes_1876-397.txt_p612', 'TheMusicalTimes_1876-397.txt_p759', 'TheMusicalTimes_1875-388.txt_p676']","['Mr. Duncan Finvay gave an evening concert at the Shaftesbury Park Lecture Hall, on Tuesday, the 15th ult., under the patronage of Capt. Commandant Swindlehurst, and the Officers of the 26th Surrey Rifles. The programme consisted of songs and part-songs by Handel, Mendelssohn, Weber, Sullivan, &c., the vocalists being Mdme. Mora, Miss Florence Clyde, Mdme. Talbot, Miss Maggie Montgomery, Signor Mora, Mr. G. H. Snazelle, Mr. G. I.', 'Stone.—Mr. Gundry gave a Concert at the Town Hall, on Wednesday evening, the oth inst., when the following artists were engaged :— Madame Clara Suter, Madame Alice Barnett, Mr. Wallace Wells, Mr. Henry Pyatt, Mr. T. Harper (solo Trumpet), and Mr. Arthur H.', 'CONCERT was given in the Town Hall on Saturday evening the wth ult. The v i were Miss Smythe, Miss McDonagh, Mr. E. Kemp, Mr. Charlesworth Prince, and the Part-Song Union, Dr.']",Finvay,NIL,person,,,0,0,0,0,NIL,0,0.8936170212765957,0.8571428571428571,0.875
gtr-xl,What is the family name of Mrs. Wood?,,"Mr. and Mrs. Wood, it seems, are preparing to depart for America.",Mrs. Wood,"['TheHarmonicon_1833-005.txt_p587', 'TheHarmonicon_1833-005.txt_p1063', 'TheHarmonicon_1833-005.txt_p1539']","['and Mrs. Wood, it seems, are preparing to depart for America. How the stage is to repair her loss we cannot guess. If we are to have only foreigners as first vocal women in our English theatres, her place may be filled certainly ; but will the public long endure this? We believe they will, for they are grown apathetic.', 'and Mrs. Wood, it seems, are preparing to depart for America. How the stage is to repair her loss we cannot guess. If we are to have only foreigners as first vocal women in our English theatres, her place may be filled certainly ; but will the public long endure this? We believe they will, for they are grown apathetic.', 'and Mrs. Wood, it seems, are preparing to depart for America. How the stage is to repair her loss we cannot guess. If we are to have only foreigners as first vocal women in our English theatres, her place may be filled certainly ; but will the public long endure this? We believe they will, for they are grown apathetic.']",Wood,NIL,person,,,0,0,0,0,NIL,0,0.8936170212765957,0.8571428571428571,0.875
gtr-xl,What is the family name of H. Hagemeyer?,,"on application to H. Hagemeyer, Bandmaster, 12th Regiment, Cork Barracks, Ireland.",H. Hagemeyer,"['TheMusicalTimes_1876-402.txt_p391', 'TheHarmonicon_1832-012.txt_p502', 'TheHarmonicon_1832-012.txt_p955']","['on application to H. Hagemeyer, Bandmaster, 12th Regiment, Cork Barracks, Ireland. i ANDMASTER.~—-HERR HAGEMEYER, Bandmaster, 12th Regiment, Cork, Ireland, will be shortly disengaged, the regiment going out to India. He wishes for an APPOINTMENT', 'October 28th, Music is recovering its due influence in politics. Yes—the once vast potency of Lillibullero,’ Over the water to Charley, "" «Ah! SB ira,’ &c. is, in Ireland, revived, and transferred to ‘ Protestant Boys,’ and Queen Adelaide\'s March, The orators there, it would seem, are subordinate persons, who open their mouths sometimes, and say nothing, to the purpose at least, while the convincing eloquence all proceeds from clarionets, trumpets, and trombones,—from certain rhetorical military bands, in which are concentrated all the argumentative 2P2 \x0c powers of the Irish capital. This fact may appear strange, but is the only conclusion I can draw from what happened at the beginning of the present month, which I find thus “ At a grand dinner, given by the Lord Mayor of Dublin, on the ist of October, at the Mansion House, where nearly four hundred of the Orange party assembled, the band of the 9th Lancers attended, by permission of their commanding officer, but under orders not to play any party tunes.', 'October 28th, Music is recovering its due influence in politics. Yes—the once vast potency of Lillibullero,’ Over the water to Charley, "" «Ah! SB ira,’ &c. is, in Ireland, revived, and transferred to ‘ Protestant Boys,’ and Queen Adelaide\'s March, The orators there, it would seem, are subordinate persons, who open their mouths sometimes, and say nothing, to the purpose at least, while the convincing eloquence all proceeds from clarionets, trumpets, and trombones,—from certain rhetorical military bands, in which are concentrated all the argumentative 2P2 \x0c powers of the Irish capital. This fact may appear strange, but is the only conclusion I can draw from what happened at the beginning of the present month, which I find thus “ At a grand dinner, given by the Lord Mayor of Dublin, on the ist of October, at the Mansion House, where nearly four hundred of the Orange party assembled, the band of the 9th Lancers attended, by permission of their commanding officer, but under orders not to play any party tunes.']",Hagemeyer,NIL,person,Q37007428,Q37007428,1,1,0,0,NIL,0,0.8936170212765957,0.8571428571428571,0.875
gtr-xl,What is the family name of Dr. Kitchiner?,,"himself, abridged and continued to his death, by Dr. Kitchiner; from which we learn, that _",Dr. Kitchiner,"['TheMusicalTimes_1876-397.txt_p501', 'TheMusicalTimes_1876-402.txt_p446', 'TheHarmonicon_1824-016.txt_p503']","['Before entering upon these questions, however, let us name a few instances of the operations of the Society which have come to our knowledge.', 'My informant, whose modesty induces him to withhold his name, is no mean authority on ecclesiastical music, and the fact he has mentioned is of such interest, that it well deserves a note in concluding these articles. — According to Mr. Gye’s calculation, the speculation cannot answer; but Mr. Mapleson, in his reply, proves the contrary; and those who take a pleasure in studying operatic statistics may amuse themselves by arriving at a satisfactory solution of the puzzle.', ""The collecting together so important a portion of Mr. Dibdin’s-works as his sea songs, entitles Dr. Kitchiner to some praise, which we should have bestowed more freely, had the publication evinced that faithfulness and industry in preparing the copy, and care in correcting the proofs, which the public had a right to expect from an avowed editor, and a high price. . As to the preparation of the copy given to the engraver, it may be said, that it required none, being that printed under the author's own direction. But Mr.. Dibdin’s songs, as ‘published by himself, are very inaccurately engraved, both music and words, and what were evidently omissions and errors in them, should have been rectified, for : the sake of the composer’s reputation, if from no other motive. But the faults that appear solely in this edition, and which can in no wise be imputed to the copy, are erievously numerous, and in a work that required no haste in bringing out, and in fact was brought out slowly, are quite inexcusable. These charges, however, though weighty enough, are not the heaviest that we are obliged to prefer against it. Mr. Dibdin published many of his songs with only a base accompaniment, when, therefore, he added any-other, it is clear that he considered it as .""]",Kitchiner,NIL,person,Q112589726,Q112589726,1,1,0,0,NIL,0,0.8936170212765957,0.8571428571428571,0.875
