retriever,question,gold_answer,document,span,retrieved_context_ids,retrieved_context_texts,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
bm25,What is the family name of J. Isherwood?,,"The vocalists were the Misses C. Novello, Rainforth, and Mrs. Alfred Shaw; Messrs. Braham, Phillips, Bennett, Walton, and J. Isherwood.",J. Isherwood,"['TheMusicalWorld_1843-038.txt_p27', 'TheMusicalWorld_1843-029.txt_p110', 'TheMusicalWorld_1843-038.txt_p90']","['Of the grand miscellaneous concert, on Tuesday evening, we have only room to say, that it took place also in the hall, and was numerously, nay, brilliantly attended. The vocalists were the Misses C. Novello, Rainforth, and Mrs. Alfred Shaw; Messrs. Braham, Phillips, Bennett, Walton, and J. Isherwood. The instrumentalists were, Messrs.', 'He was loudly and unanimously applauded. The next interesting feature of the concert was Mr. W. Dorrell’s masterly performance of Ilummel’s Le Retour d Londres, a composition always pleasant in efficient hands. This was also universally and deservedly applauded. The vocalists were Miss Birch, Miss Rainforth, the ilisses Williams, Mrs. C. Harper, and Miss Messent; Mr. J. Bennett, Mr. Stretton, Mr. Calkin, and the inimitable.', 'Chorus. . (Finale, Fidelio)..the solo parts by Miss C. Novello, Miss Rainforth, Mr. Bennett, Mr. Walton, Mr. J. Isherwood, and Mr. Phillips.']",Isherwood,NIL,person,,,0,0,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Mr. Griffin?,,Tuts is the first new work by Mr. Griffin that has come under our view since we entered upon our critical office.,Mr. Griffin,"['TheHarmonicon_1824-016.txt_p512', 'TheHarmonicon_1824-016.txt_p1742', 'TheHarmonicon_1824-016.txt_p1127']","['Tuts is the first new work by Mr. Griffin that has come under our view since we entered upon our critical office.', 'Tuts is the first new work by Mr. Griffin that has come under our view since we entered upon our critical office.', 'Tuts is the first new work by Mr. Griffin that has come under our view since we entered upon our critical office.']",Griffin,NIL,person,Q1546592,,0,0,0,1,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Weisse?,,"Weisse, in 1788, was bassoonist of the Chapel Royal of Prussia, at Berlin.",Weisse,"['TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p270', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p247', 'TheHarmonicon_1824-016.txt_p1846']","['Timmermann published some concertos and several solos and trios for the bassoon and violin. Weisse, in 1788, was bassoonist of the Chapel Royal of Prussia, at Berlin. Meussel, in his lexicon, mentions him asa distin- guished performer on that instrument. o .', 'Knoblauch Jean Christophe was musician of the chamber and bassoonist to the King of Prussia, at Berlin, in 1788, and was born at Potzdam, in 1744. In 1781 he was in the service of the Margrave of Schwedt. He was instructed by the celebrated Eichner, and played with considerable facilitysupon his instruKuchler Jean, principal bassoon player to the Elector of Cologne, at Bonne, in 1780. He was known for his great skill on his instrument, as well as by his talents as a composer. He published at Paris eighteen quartets for different instrumentstwo symphonies with the bassoon obligato—a concerto and six duets for the violin; and he wrote a petit opera, called Arakia.', 'oma Brruin, We are happy te see that the bounty of the King of -Prussia has been well bestowed, and that the two brothers Ebner, of whom we gave some particulars in paye 199 uf the Harmonicon of last year, have so well corresponded to the expectations formed of their early promise, that they have been admitted as members of the Chapel Royal at Berlin.']",Weisse,NIL,person,Q47514936,Q47514936,1,1,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Miss Minnie Curtis?,,"Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded.",Miss Minnie Curtis,"['TheMusicalTimes_1876-397.txt_p536', 'DwightSJournalOfMusic_1873-016.txt_p193', 'TheMusicalWorld_1843-029.txt_p110']","['a large audience. The most noticeable features in the programme were Mr. Alfred Burnett’s solo on the violin, admirably played, and the pianoforte duets (Mr. J. Harrison and Mr. James Turle Lee). Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded. Messrs.', '“Opera is more. attractive than drama: This has. been especially the care during the series of starring “perform-ances given by Miss Minnie Hauck. The young lady has.', 'He was loudly and unanimously applauded. The next interesting feature of the concert was Mr. W. Dorrell’s masterly performance of Ilummel’s Le Retour d Londres, a composition always pleasant in efficient hands. This was also universally and deservedly applauded. The vocalists were Miss Birch, Miss Rainforth, the ilisses Williams, Mrs. C. Harper, and Miss Messent; Mr. J. Bennett, Mr. Stretton, Mr. Calkin, and the inimitable.']",Curtis,NIL,person,,,0,0,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Miss Adeline Payel?,,"Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded.",Miss Adeline Payel,"['TheMusicalTimes_1876-397.txt_p536', 'TheMusicalWorld_1843-029.txt_p110', 'TheMusicalTimes_1876-397.txt_p764']","['a large audience. The most noticeable features in the programme were Mr. Alfred Burnett’s solo on the violin, admirably played, and the pianoforte duets (Mr. J. Harrison and Mr. James Turle Lee). Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded. Messrs.', 'He was loudly and unanimously applauded. The next interesting feature of the concert was Mr. W. Dorrell’s masterly performance of Ilummel’s Le Retour d Londres, a composition always pleasant in efficient hands. This was also universally and deservedly applauded. The vocalists were Miss Birch, Miss Rainforth, the ilisses Williams, Mrs. C. Harper, and Miss Messent; Mr. J. Bennett, Mr. Stretton, Mr. Calkin, and the inimitable.', 'WALTON-ON-THE-HILL, LANCASHIRE.—A successful Concert was given in the Walton Institute, under. the direction of Mr. Carmichael, on Thursday evening, January 27th, in aid of the Building Fund for The Soloists were Miss Madeline Roe, Miss Marie Ternan, Miss the proposed new Church. The programme comprised’ selections from the works of the following composers, viz., Barnby, Cherry, Hatton, Balfe, Verdi, Levey, Roeckel, Blockley, and Carpenter.']",Payel,NIL,person,,,0,0,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Miss Kate Wild?,,"Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded.",Miss Kate Wild,"['TheMusicalTimes_1876-397.txt_p536', 'DwightSJournalOfMusic_1870-021.txt_p83', 'TheMusicalWorld_1843-029.txt_p110']","['a large audience. The most noticeable features in the programme were Mr. Alfred Burnett’s solo on the violin, admirably played, and the pianoforte duets (Mr. J. Harrison and Mr. James Turle Lee). Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded. Messrs.', 'It would gratify your musical readers mach if they could hear the performances of a wonderiuily precocious pianist, Miss Kate Cecilia Gaul, A pupil of Mr. Courlaender, one of the Professors of the Institute.', 'He was loudly and unanimously applauded. The next interesting feature of the concert was Mr. W. Dorrell’s masterly performance of Ilummel’s Le Retour d Londres, a composition always pleasant in efficient hands. This was also universally and deservedly applauded. The vocalists were Miss Birch, Miss Rainforth, the ilisses Williams, Mrs. C. Harper, and Miss Messent; Mr. J. Bennett, Mr. Stretton, Mr. Calkin, and the inimitable.']",Wild,NIL,person,,,0,0,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Annie Butterworth?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Annie Butterworth,"['TheMusicalTimes_1876-402.txt_p480', 'TheMusicalTimes_1876-402.txt_p481', 'TheMusicalTimes_1876-397.txt_p539']","['High CoMMENDATIONS (to those who have already received Bronze Medals.)—Singing: Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams. Pianoforte: Clara Cooper, Ellen Holmes, Isabel Thurgood.', 'Bronze Mepars.—Singing: Annie Albu, Amy Aylward, Kate Brand, Thekla Fischer, Ellen Orridge, Hannah Roby.', 'Miss MarIAN PockLincTon gave an Evening Concert at Myddelton Hall, Islington, on the goth ult., assisted by the following artistes: Miss Annie Sinclair, Miss Grace Godolphin, Mdlle. Héléne Arnim, Miss Edith Taylor, Mr. W. A. Howells, Mr. Chaplin Henry, Miss Mary Taylor, (pianist), Miss L. Viola Trust (harpist), and Mr. W. L.']",Butterworth,NIL,person,Q16865227,Q16865227,1,1,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Hannah Edouard?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Hannah Edouard,"['TheMusicalTimes_1876-402.txt_p480', 'TheMusicalTimes_1876-402.txt_p481', 'TheMusicalTimes_1873-366.txt_p438']","['High CoMMENDATIONS (to those who have already received Bronze Medals.)—Singing: Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams. Pianoforte: Clara Cooper, Ellen Holmes, Isabel Thurgood.', 'Bronze Mepars.—Singing: Annie Albu, Amy Aylward, Kate Brand, Thekla Fischer, Ellen Orridge, Hannah Roby.', 'Troup (Pianoforte),! Miss Elizabeth Connolly (Pianoforte) ; ius Amy E. Turner Burnett (Pianoforte), Miss Mary aylor (General Progress); Miss Jessie Jones (Singing); s Sarah A. Goode (Singing). Bronze Medals: Misses Cornish, Isabella. . BcCarty, Eliza J. Hopkins, . Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis. Books: feces Helen Pamphilon, Hllen Edridge, Maria Combs, ei Harraden, Catherine Beaumont, Mary Roffe, Clara Baley, Ellen Hancock, Ellinor Blake, Edith Brand, Alice Chapman, Janie Burrough, Hannah Edouard, Mary E.']",Edouard,NIL,person,Q37018092,Q37018092,1,1,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Marietta Phillips?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Marietta Phillips,"['TheMusicalTimes_1876-402.txt_p480', 'TheMusicalTimes_1876-397.txt_p539', 'TheMusicalTimes_1876-397.txt_p708']","['High CoMMENDATIONS (to those who have already received Bronze Medals.)—Singing: Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams. Pianoforte: Clara Cooper, Ellen Holmes, Isabel Thurgood.', 'Miss MarIAN PockLincTon gave an Evening Concert at Myddelton Hall, Islington, on the goth ult., assisted by the following artistes: Miss Annie Sinclair, Miss Grace Godolphin, Mdlle. Héléne Arnim, Miss Edith Taylor, Mr. W. A. Howells, Mr. Chaplin Henry, Miss Mary Taylor, (pianist), Miss L. Viola Trust (harpist), and Mr. W. L.', 'BrisToL.—Miss Annie Poole gave her first Concert on Thursday evening, the 24th ult., at the Atheneum Hall, assisted by the following artists: Miss Pennington, Miss Patty Keate, Mr. Stuart Higgs, and Mr. S. Pearce. Mr. G. Chapman (conductor at the New. Theatre)']",Phillips,NIL,person,Q2793828,Q2793828,1,1,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Marie Duval?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Marie Duval,"['TheMusicalTimes_1876-402.txt_p480', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p439', 'TheMusicalTimes_1876-397.txt_p764']","['High CoMMENDATIONS (to those who have already received Bronze Medals.)—Singing: Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams. Pianoforte: Clara Cooper, Ellen Holmes, Isabel Thurgood.', 'Twenty four Masurkas, collected and arranged for the Piano Forte; ; by Marie Szymanowska.', 'WALTON-ON-THE-HILL, LANCASHIRE.—A successful Concert was given in the Walton Institute, under. the direction of Mr. Carmichael, on Thursday evening, January 27th, in aid of the Building Fund for The Soloists were Miss Madeline Roe, Miss Marie Ternan, Miss the proposed new Church. The programme comprised’ selections from the works of the following composers, viz., Barnby, Cherry, Hatton, Balfe, Verdi, Levey, Roeckel, Blockley, and Carpenter.']",Duval,NIL,person,Q101444689,Q21491525,0,0,1,1,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Mary Jane Williams?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Mary Jane Williams,"['TheMusicalTimes_1876-402.txt_p480', 'TheMusicalTimes_1873-366.txt_p438', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p759']","['High CoMMENDATIONS (to those who have already received Bronze Medals.)—Singing: Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams. Pianoforte: Clara Cooper, Ellen Holmes, Isabel Thurgood.', 'Troup (Pianoforte),! Miss Elizabeth Connolly (Pianoforte) ; ius Amy E. Turner Burnett (Pianoforte), Miss Mary aylor (General Progress); Miss Jessie Jones (Singing); s Sarah A. Goode (Singing). Bronze Medals: Misses Cornish, Isabella. . BcCarty, Eliza J. Hopkins, . Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis. Books: feces Helen Pamphilon, Hllen Edridge, Maria Combs, ei Harraden, Catherine Beaumont, Mary Roffe, Clara Baley, Ellen Hancock, Ellinor Blake, Edith Brand, Alice Chapman, Janie Burrough, Hannah Edouard, Mary E.', 'Fantasia for the Flute and Piano Forte, in which is introduced the popular Scottish Air, Mary of Castle Cary, by Wm. Card.']",Williams,NIL,person,Q1688722,Q1688722,1,1,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Louis XIV?,,"He was chosen ‘to teach his instrument to the Dauphin, the father. of Louis XIV.",Louis XIV,"['TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p340', 'TheMusicalTimes_1876-402.txt_p655', 'TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p354']","['Jean Pierre Guignon was born at Turin, in 1702; but as he came to France whilst very young, and established himself there, we shall consider him as a French violinist. He at first attempted the violoncello,, but he soon laid that aside for the violin, on which he attained a great proficiency. He was chosen ‘to teach his instrument to the Dauphin, the father.of Louis XIV. In 1741.', 'Madame de Maintenon was not born till 1635, and married to Louis XIV. in 1686, in which year the Convent was finished, so that there is no reason—as the words of the anthem were especially applicable to Louis XIV.—why everything should not have been as Mr. Allen mentions in his letter to you, the only difference being that Lulli and Madame de Brinon were not original composers but merely adapters.', '_M. Warane was born at Paris in the year 1738, and at six years old, executed the most diflicult music of Tartini. He travelled from 1758 to 1761, when he returned to Paris, and was admitted into the King’s Chapel. In 1763 Haranc was chosen by the Dauphin, the father of Louis XVI. to instruct him in the violin. In 1770 he became first violin to the King, and in 1775 leader of the Queen’s s private concerts. In 1790 he became leader of the band at the Theatre of Montansier, at a time when it was very brilliant.']",XIV,NIL,person,,,0,0,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Beasley?,,"Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis.",Beasley,"['TheMusicalTimes_1873-366.txt_p438', 'TheMusicalTimes_1873-366.txt_p434', 'TheMusicalTimes_1873-366.txt_p435']","['Troup (Pianoforte),! Miss Elizabeth Connolly (Pianoforte) ; ius Amy E. Turner Burnett (Pianoforte), Miss Mary aylor (General Progress); Miss Jessie Jones (Singing); s Sarah A. Goode (Singing). Bronze Medals: Misses Cornish, Isabella. . BcCarty, Eliza J. Hopkins, . Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis. Books: feces Helen Pamphilon, Hllen Edridge, Maria Combs, ei Harraden, Catherine Beaumont, Mary Roffe, Clara Baley, Ellen Hancock, Ellinor Blake, Edith Brand, Alice Chapman, Janie Burrough, Hannah Edouard, Mary E.', 'our doing more than name a few of the most prot performances; but Mr. Walter Fitton, in the first mo mentof Beethoven’s Concerto, in E flat, Miss Curtis, im: \x0c THE MUSICAL TIMES.—Aveusr 1, 1873.', 'Seat. two movements of Mendelssohn’s Concerto in D minor, Miss Connolly, in the first movement of Schumann’s Concerto, in A minor (the last-named student receiving a , merited tribute of applause which the most expersed pianist might have envied), reflected such honour m thomselves and the Jnstitution as to werrant us in wéicipating the highest results in their fature. An excelpn rendering of the last two movements of Spohr’s ‘Duo Nan ,” in B minor, for two violins, by Messrs. Reed a Szezepanowski, was one of the most attractive features of the concert; and amongst the vocalists may be menHioned with warm commendation, Misses Beasley, Nessie ode, Jessie Jones, Mayfield, Llewellyn B , Messrs.']",Beasley,NIL,person,,,0,0,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Llewellyn Bagnall?,,"Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis.",Llewellyn Bagnall,"['TheMusicalTimes_1873-366.txt_p438', 'TheMusicalTimes_1873-366.txt_p435', 'TheMusicalTimes_1873-366.txt_p434']","['Troup (Pianoforte),! Miss Elizabeth Connolly (Pianoforte) ; ius Amy E. Turner Burnett (Pianoforte), Miss Mary aylor (General Progress); Miss Jessie Jones (Singing); s Sarah A. Goode (Singing). Bronze Medals: Misses Cornish, Isabella. . BcCarty, Eliza J. Hopkins, . Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis. Books: feces Helen Pamphilon, Hllen Edridge, Maria Combs, ei Harraden, Catherine Beaumont, Mary Roffe, Clara Baley, Ellen Hancock, Ellinor Blake, Edith Brand, Alice Chapman, Janie Burrough, Hannah Edouard, Mary E.', 'Seat. two movements of Mendelssohn’s Concerto in D minor, Miss Connolly, in the first movement of Schumann’s Concerto, in A minor (the last-named student receiving a , merited tribute of applause which the most expersed pianist might have envied), reflected such honour m thomselves and the Jnstitution as to werrant us in wéicipating the highest results in their fature. An excelpn rendering of the last two movements of Spohr’s ‘Duo Nan ,” in B minor, for two violins, by Messrs. Reed a Szezepanowski, was one of the most attractive features of the concert; and amongst the vocalists may be menHioned with warm commendation, Misses Beasley, Nessie ode, Jessie Jones, Mayfield, Llewellyn B , Messrs.', 'our doing more than name a few of the most prot performances; but Mr. Walter Fitton, in the first mo mentof Beethoven’s Concerto, in E flat, Miss Curtis, im: \x0c THE MUSICAL TIMES.—Aveusr 1, 1873.']",Bagnall,NIL,person,,,0,0,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Alice Mary Curtis?,,"Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis.",Alice Mary Curtis,"['TheMusicalTimes_1873-366.txt_p438', 'TheMusicalTimes_1876-402.txt_p482', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p759']","['Troup (Pianoforte),! Miss Elizabeth Connolly (Pianoforte) ; ius Amy E. Turner Burnett (Pianoforte), Miss Mary aylor (General Progress); Miss Jessie Jones (Singing); s Sarah A. Goode (Singing). Bronze Medals: Misses Cornish, Isabella. . BcCarty, Eliza J. Hopkins, . Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis. Books: feces Helen Pamphilon, Hllen Edridge, Maria Combs, ei Harraden, Catherine Beaumont, Mary Roffe, Clara Baley, Ellen Hancock, Ellinor Blake, Edith Brand, Alice Chapman, Janie Burrough, Hannah Edouard, Mary E.', 'Pianoforte : Alice Heathcote, Kate Lyons, Minnie Elwell, Jessie Percivall, Emily Tate, Fanny Boxell, Julia Chute, Fanny Ellis, Margaret Robertson, Annie Frost. Organ: Mary Butterworth. , EXAMINERS.—Harmony: H. C. Banister, H. C. Lunn, C. Steggall, Mus. D., Cantab., Arthur Sullivan Mus. D., Cantab., and the Principal. Singing: G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A.', 'Fantasia for the Flute and Piano Forte, in which is introduced the popular Scottish Air, Mary of Castle Cary, by Wm. Card.']",Curtis,NIL,person,Q12787162,Q12787162,1,1,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of nia Sheehan?,,"Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis.",nia Sheehan,"['TheMusicalTimes_1873-366.txt_p438', 'TheMusicalTimes_1873-366.txt_p434', 'TheMusicalTimes_1873-366.txt_p435']","['Troup (Pianoforte),! Miss Elizabeth Connolly (Pianoforte) ; ius Amy E. Turner Burnett (Pianoforte), Miss Mary aylor (General Progress); Miss Jessie Jones (Singing); s Sarah A. Goode (Singing). Bronze Medals: Misses Cornish, Isabella. . BcCarty, Eliza J. Hopkins, . Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis. Books: feces Helen Pamphilon, Hllen Edridge, Maria Combs, ei Harraden, Catherine Beaumont, Mary Roffe, Clara Baley, Ellen Hancock, Ellinor Blake, Edith Brand, Alice Chapman, Janie Burrough, Hannah Edouard, Mary E.', 'our doing more than name a few of the most prot performances; but Mr. Walter Fitton, in the first mo mentof Beethoven’s Concerto, in E flat, Miss Curtis, im: \x0c THE MUSICAL TIMES.—Aveusr 1, 1873.', 'Seat. two movements of Mendelssohn’s Concerto in D minor, Miss Connolly, in the first movement of Schumann’s Concerto, in A minor (the last-named student receiving a , merited tribute of applause which the most expersed pianist might have envied), reflected such honour m thomselves and the Jnstitution as to werrant us in wéicipating the highest results in their fature. An excelpn rendering of the last two movements of Spohr’s ‘Duo Nan ,” in B minor, for two violins, by Messrs. Reed a Szezepanowski, was one of the most attractive features of the concert; and amongst the vocalists may be menHioned with warm commendation, Misses Beasley, Nessie ode, Jessie Jones, Mayfield, Llewellyn B , Messrs.']",Sheehan,NIL,person,,,0,0,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Johanna Ludovici?,,"Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis.",Johanna Ludovici,"['TheMusicalTimes_1873-366.txt_p438', 'TheMusicalTimes_1873-366.txt_p434', 'TheMusicalTimes_1873-366.txt_p435']","['Troup (Pianoforte),! Miss Elizabeth Connolly (Pianoforte) ; ius Amy E. Turner Burnett (Pianoforte), Miss Mary aylor (General Progress); Miss Jessie Jones (Singing); s Sarah A. Goode (Singing). Bronze Medals: Misses Cornish, Isabella. . BcCarty, Eliza J. Hopkins, . Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis. Books: feces Helen Pamphilon, Hllen Edridge, Maria Combs, ei Harraden, Catherine Beaumont, Mary Roffe, Clara Baley, Ellen Hancock, Ellinor Blake, Edith Brand, Alice Chapman, Janie Burrough, Hannah Edouard, Mary E.', 'our doing more than name a few of the most prot performances; but Mr. Walter Fitton, in the first mo mentof Beethoven’s Concerto, in E flat, Miss Curtis, im: \x0c THE MUSICAL TIMES.—Aveusr 1, 1873.', 'Seat. two movements of Mendelssohn’s Concerto in D minor, Miss Connolly, in the first movement of Schumann’s Concerto, in A minor (the last-named student receiving a , merited tribute of applause which the most expersed pianist might have envied), reflected such honour m thomselves and the Jnstitution as to werrant us in wéicipating the highest results in their fature. An excelpn rendering of the last two movements of Spohr’s ‘Duo Nan ,” in B minor, for two violins, by Messrs. Reed a Szezepanowski, was one of the most attractive features of the concert; and amongst the vocalists may be menHioned with warm commendation, Misses Beasley, Nessie ode, Jessie Jones, Mayfield, Llewellyn B , Messrs.']",Ludovici,NIL,person,,,0,0,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
bm25,What is the family name of Beata Francis?,,"Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis.",Beata Francis,"['TheMusicalTimes_1873-366.txt_p438', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p775', 'TheMusicalTimes_1873-366.txt_p434']","['Troup (Pianoforte),! Miss Elizabeth Connolly (Pianoforte) ; ius Amy E. Turner Burnett (Pianoforte), Miss Mary aylor (General Progress); Miss Jessie Jones (Singing); s Sarah A. Goode (Singing). Bronze Medals: Misses Cornish, Isabella. . BcCarty, Eliza J. Hopkins, . Beasley, Llewellyn Bagnall, Alice Mary Curtis, nia Sheehan, Johanna Ludovici, Beata Francis. Books: feces Helen Pamphilon, Hllen Edridge, Maria Combs, ei Harraden, Catherine Beaumont, Mary Roffe, Clara Baley, Ellen Hancock, Ellinor Blake, Edith Brand, Alice Chapman, Janie Burrough, Hannah Edouard, Mary E.', 'oO Beata virgine, the Maltese Mariner’ $ hy yrs. a Bee, by John .', 'our doing more than name a few of the most prot performances; but Mr. Walter Fitton, in the first mo mentof Beethoven’s Concerto, in E flat, Miss Curtis, im: \x0c THE MUSICAL TIMES.—Aveusr 1, 1873.']",Francis,NIL,person,Q15208210,Q15208210,1,1,0,0,NIL,0,0.9120879120879121,0.8469387755102041,0.8783068783068784
