retriever,question,gold_answer,document,span,retrieved_context_ids,retrieved_context_texts,complete_prompt,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
instructor-xl,What is the given name of Walker?,,"| tains a new two - manual Organ by Walker, of London.",Walker,"['TheMusicalTimes_1873-366.txt_p101', 'TheMusicalTimes_1876-397.txt_p188', 'TheMusicalTimes_1873-366.txt_p67']","['ORGAN PRACTICE.—New Instrument, with 2 pedals, full compass. Terms very moderate.—1, Charles-street, Aainberwell-new-road, Kennington-park, S.E.', 'RGAN fer SALE.—A powerful fine-toned Church C Organ, in good condition, for Sale; built by Walker; containing 2 manuals (tenorC swell), 17 speaking stops and 2 couplers; 2 stops 3 pedal organ. Price £180. Apply to John H. Gower, hstreet, Eton.', 'compass, pedal organ, bourdon, and principal, 18 stops, pri 130 guineas, built five years; to be replaced by a larger Organ. Eee mates given for larger Organs, additions, and repairs. A. Monk, Orga Builder, Angler’s-lane, Kentish-town-road, London, N.W. : ORGAN for SALE, CC, fine tone, two manuals, 14 stops, full compass, pedal organ, in handsome case, Apply to W. A, 53, Burdett-road, Bow, E. : j Six stops, QGANS for SALE, equal to new.']","Your task is to determine the given name(s) of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Walker""
Sentence: ""| tains a new two - manual Organ by Walker, of London.""
Context:
{'TheMusicalTimes_1873-366.txt_p101': 'ORGAN PRACTICE.—New Instrument, with 2 pedals, full compass. Terms very moderate.—1, Charles-street, Aainberwell-new-road, Kennington-park, S.E.', 'TheMusicalTimes_1876-397.txt_p188': 'RGAN fer SALE.—A powerful fine-toned Church C Organ, in good condition, for Sale; built by Walker; containing 2 manuals (tenorC swell), 17 speaking stops and 2 couplers; 2 stops 3 pedal organ. Price £180. Apply to John H. Gower, hstreet, Eton.', 'TheMusicalTimes_1873-366.txt_p67': 'compass, pedal organ, bourdon, and principal, 18 stops, pri 130 guineas, built five years; to be replaced by a larger Organ. Eee mates given for larger Organs, additions, and repairs. A. Monk, Orga Builder, Angler’s-lane, Kentish-town-road, London, N.W. : ORGAN for SALE, CC, fine tone, two manuals, 14 stops, full compass, pedal organ, in handsome case, Apply to W. A, 53, Burdett-road, Bow, E. : j Six stops, QGANS for SALE, equal to new.'}
Question: ""What is the given name of Walker?""

Answer:",;,NIL,person,NIL,,0,0,0,0,NIL,1,0.5319148936170213,0.43859649122807015,0.4807692307692307
instructor-xl,What is the given name of Mr. Mash?,,"The number of witnesses examined was forty - five, among whom were Mr. Mash of the Chamberlain’s Office, all the proprietors and managers of the various theatres, major and minor, many authors, and most of the principal actors.",Mr. Mash,"['TheHarmonicon_1832-012.txt_p1208', 'TheHarmonicon_1832-012.txt_p151', 'TheHarmonicon_1832-012.txt_p302']","['The number of witnesses examined was forty-five, among whom were Mr. Mash of the Chamberlain’s Office, all the proprietors and managers of the various theatres, major and minor, many authors, and most of the principal actors.', 'The number of witnesses examined was forty-five, among whom were Mr. Mash of the Chamberlain’s Office, all the proprietors and managers of the various theatres, major and minor, many authors, and most of the principal actors.', 'The number of witnesses examined was forty-five, among whom were Mr. Mash of the Chamberlain’s Office, all the proprietors and managers of the various theatres, major and minor, many authors, and most of the principal actors.']","Your task is to determine the given name(s) of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mr. Mash""
Sentence: ""The number of witnesses examined was forty - five, among whom were Mr. Mash of the Chamberlain’s Office, all the proprietors and managers of the various theatres, major and minor, many authors, and most of the principal actors.""
Context:
{'TheHarmonicon_1832-012.txt_p1208': 'The number of witnesses examined was forty-five, among whom were Mr. Mash of the Chamberlain’s Office, all the proprietors and managers of the various theatres, major and minor, many authors, and most of the principal actors.', 'TheHarmonicon_1832-012.txt_p151': 'The number of witnesses examined was forty-five, among whom were Mr. Mash of the Chamberlain’s Office, all the proprietors and managers of the various theatres, major and minor, many authors, and most of the principal actors.', 'TheHarmonicon_1832-012.txt_p302': 'The number of witnesses examined was forty-five, among whom were Mr. Mash of the Chamberlain’s Office, all the proprietors and managers of the various theatres, major and minor, many authors, and most of the principal actors.'}
Question: ""What is the given name of Mr. Mash?""

Answer:",;,NIL,person,,,0,0,0,0,NIL,0,0.5319148936170213,0.43859649122807015,0.4807692307692307
instructor-xl,What is the given name of M. Joachim Hoffman?,,"A new symphony by M. Joachim Hoffman, a composition of great merit, was performed at that gentleman’s concert.",M. Joachim Hoffman,"['TheHarmonicon_1833-005.txt_p508', 'TheHarmonicon_1833-005.txt_p984', 'TheHarmonicon_1833-005.txt_p1460']","['A new symphony by M. Joachim Hoffman, a composition of great merit, was performed at that gentleman’s concert.', 'A new symphony by M. Joachim Hoffman, a composition of great merit, was performed at that gentleman’s concert.', 'A new symphony by M. Joachim Hoffman, a composition of great merit, was performed at that gentleman’s concert.']","Your task is to determine the given name(s) of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""M. Joachim Hoffman""
Sentence: ""A new symphony by M. Joachim Hoffman, a composition of great merit, was performed at that gentleman’s concert.""
Context:
{'TheHarmonicon_1833-005.txt_p508': 'A new symphony by M. Joachim Hoffman, a composition of great merit, was performed at that gentleman’s concert.', 'TheHarmonicon_1833-005.txt_p984': 'A new symphony by M. Joachim Hoffman, a composition of great merit, was performed at that gentleman’s concert.', 'TheHarmonicon_1833-005.txt_p1460': 'A new symphony by M. Joachim Hoffman, a composition of great merit, was performed at that gentleman’s concert.'}
Question: ""What is the given name of M. Joachim Hoffman?""

Answer:",Joachim,NIL,person,Q4926961,Q4926961,1,1,0,0,NIL,0,0.5319148936170213,0.43859649122807015,0.4807692307692307
instructor-xl,What is the given name of Dr. G. M : Garrett .?,,"Musical Society at Cambridge, in the y Term of 1871, under the direction of Dr. G. M: Garrett.",Dr. G. M : Garrett .,"['TheMusicalTimes_1873-366.txt_p574', 'TheMusicalTimes_1876-402.txt_p518', 'TheMusicalTimes_1873-366.txt_p446']","['HANDEL’S “THEODORA.” T0 THE EDITOR OF THE MUSICAL TIMES, Sra,—Mr. G. A. Macfarren, in his paper on Handel’s Theodora,” which appeared in the June number of your periodical, mentions the only occasions of performance of that Oratorio, I presume as far as he knew. It may be interesting to your readers to know that it was performed by the St. John’s Coll. Musical Society at Cambridge, in the y Term of 1871, under the direction of Dr. G. M: Garrett.', 'At the Midsummer Examinations at Trinity College, London, the following candidates satisfied the examiners: Licentiates in Music—T. R. José, Mus. B., Trinity College, Dublin; A. H. Mann, Mus.‘ B., Oxon., Organist of King’s College, Cambridge; the Rev. F. G. M‘Nally, B.A., Trinity College, Dublin; W. Power O’Donoghue, Mus. B., Hertford Coliege, Oxford; Walter Stokes, Birmingham ; G. F. Smith, Royal Academy of Music. Associates in Music—Arthur Nelson, Vicar-Choral of Armagh; William Sherriff, Manchester; T. H. Spinney, Salisbury. Students in Music—F. Howard Amory, Trinity College, London; Thomas Diss, Trinity College, London; Sidney H. East, Trinity College, London ; H. Ripley, Hampton-on-Thames.', 'Tua concert given by this Society on the 2and ult, s& Exeter Hall, was, considering all things, a decided success.']","Your task is to determine the given name(s) of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Dr. G. M : Garrett .""
Sentence: ""Musical Society at Cambridge, in the y Term of 1871, under the direction of Dr. G. M: Garrett.""
Context:
{'TheMusicalTimes_1873-366.txt_p574': 'HANDEL’S “THEODORA.” T0 THE EDITOR OF THE MUSICAL TIMES, Sra,—Mr. G. A. Macfarren, in his paper on Handel’s Theodora,” which appeared in the June number of your periodical, mentions the only occasions of performance of that Oratorio, I presume as far as he knew. It may be interesting to your readers to know that it was performed by the St. John’s Coll. Musical Society at Cambridge, in the y Term of 1871, under the direction of Dr. G. M: Garrett.', 'TheMusicalTimes_1876-402.txt_p518': 'At the Midsummer Examinations at Trinity College, London, the following candidates satisfied the examiners: Licentiates in Music—T. R. José, Mus. B., Trinity College, Dublin; A. H. Mann, Mus.‘ B., Oxon., Organist of King’s College, Cambridge; the Rev. F. G. M‘Nally, B.A., Trinity College, Dublin; W. Power O’Donoghue, Mus. B., Hertford Coliege, Oxford; Walter Stokes, Birmingham ; G. F. Smith, Royal Academy of Music. Associates in Music—Arthur Nelson, Vicar-Choral of Armagh; William Sherriff, Manchester; T. H. Spinney, Salisbury. Students in Music—F. Howard Amory, Trinity College, London; Thomas Diss, Trinity College, London; Sidney H. East, Trinity College, London ; H. Ripley, Hampton-on-Thames.', 'TheMusicalTimes_1873-366.txt_p446': 'Tua concert given by this Society on the 2and ult, s& Exeter Hall, was, considering all things, a decided success.'}
Question: ""What is the given name of Dr. G. M : Garrett .?""

Answer:",G. M.,NIL,person,,,0,0,0,0,NIL,0,0.5319148936170213,0.43859649122807015,0.4807692307692307
instructor-xl,What is the given name of M. Schénche?,,"The Philharmonic Society, founded here by M. Schénche, is going on flourishingly.",M. Schénche,"['TheHarmonicon_1833-005.txt_p522', 'TheHarmonicon_1833-005.txt_p998', 'TheHarmonicon_1833-005.txt_p1474']","['The Philharmonic Society, founded here by M. Schénche, is going on flourishingly. It was established for the education of pupils in every branch of the art, who have invariably had artists of eminence to look up to as models; in the list of these have recently appeared the names of M. and Madame Bohrer, Buirmann, Dusshek, &c.', 'The Philharmonic Society, founded here by M. Schénche, is going on flourishingly. It was established for the education of pupils in every branch of the art, who have invariably had artists of eminence to look up to as models; in the list of these have recently appeared the names of M. and Madame Bohrer, Buirmann, Dusshek, &c.', 'The Philharmonic Society, founded here by M. Schénche, is going on flourishingly. It was established for the education of pupils in every branch of the art, who have invariably had artists of eminence to look up to as models; in the list of these have recently appeared the names of M. and Madame Bohrer, Buirmann, Dusshek, &c.']","Your task is to determine the given name(s) of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""M. Schénche""
Sentence: ""The Philharmonic Society, founded here by M. Schénche, is going on flourishingly.""
Context:
{'TheHarmonicon_1833-005.txt_p522': 'The Philharmonic Society, founded here by M. Schénche, is going on flourishingly. It was established for the education of pupils in every branch of the art, who have invariably had artists of eminence to look up to as models; in the list of these have recently appeared the names of M. and Madame Bohrer, Buirmann, Dusshek, &c.', 'TheHarmonicon_1833-005.txt_p998': 'The Philharmonic Society, founded here by M. Schénche, is going on flourishingly. It was established for the education of pupils in every branch of the art, who have invariably had artists of eminence to look up to as models; in the list of these have recently appeared the names of M. and Madame Bohrer, Buirmann, Dusshek, &c.', 'TheHarmonicon_1833-005.txt_p1474': 'The Philharmonic Society, founded here by M. Schénche, is going on flourishingly. It was established for the education of pupils in every branch of the art, who have invariably had artists of eminence to look up to as models; in the list of these have recently appeared the names of M. and Madame Bohrer, Buirmann, Dusshek, &c.'}
Question: ""What is the given name of M. Schénche?""

Answer:",M.,NIL,person,,,0,0,0,0,NIL,0,0.5319148936170213,0.43859649122807015,0.4807692307692307
instructor-xl,What is the given name of Mr. Hall?,,"We, therefore, heartily welcome Mr. Hall’s book, as a useful addition to the scanty literature on the subject.",Mr. Hall,"['TheMusicalTimes_1876-397.txt_p650', 'TheMusicalTimes_1876-397.txt_p654', 'TheMusicalTimes_1876-402.txt_p341']","['One chief cause of this imperfect acquaintance is, probably, to be found in the scarcity of good instruction books for the harmonium. It would be invidious to make comparisons between the various existing works, but it may be said that, with the exception of the admirable German treatise of L. A. Zellner, there are hardly any which enter fully into the specialities of the instrument. We, therefore, heartily welcome Mr. Hall’s book, as a useful addition to the scanty literature on the subject. Though, as will be seen presently, open in one or two points to criticism, it is written by one who has evidently a thorough practical acquaintance with the harmonium ; and anyone who studies the work may depend upon receiving considerable enlightenment as to the proper management of his instrument.', 'We cannot help thinking. that Mr. Hall has dealt with the matter in a very summary fashion, in dismissing it in a dozen lines, and then saying that it is illustrated in the studies; because although we do find this to be the case, the pupil will have to find out, to a large extent, for himself the why and the. wherefore of some of the fingerings he will meet with; and a fuller exposition of general principles, with illustrative examples in the proper place, would, we think, have much increased the utility of the book.', 'The book will be found a useful and suitable work for presentation.']","Your task is to determine the given name(s) of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Mr. Hall""
Sentence: ""We, therefore, heartily welcome Mr. Hall’s book, as a useful addition to the scanty literature on the subject.""
Context:
{'TheMusicalTimes_1876-397.txt_p650': 'One chief cause of this imperfect acquaintance is, probably, to be found in the scarcity of good instruction books for the harmonium. It would be invidious to make comparisons between the various existing works, but it may be said that, with the exception of the admirable German treatise of L. A. Zellner, there are hardly any which enter fully into the specialities of the instrument. We, therefore, heartily welcome Mr. Hall’s book, as a useful addition to the scanty literature on the subject. Though, as will be seen presently, open in one or two points to criticism, it is written by one who has evidently a thorough practical acquaintance with the harmonium ; and anyone who studies the work may depend upon receiving considerable enlightenment as to the proper management of his instrument.', 'TheMusicalTimes_1876-397.txt_p654': 'We cannot help thinking. that Mr. Hall has dealt with the matter in a very summary fashion, in dismissing it in a dozen lines, and then saying that it is illustrated in the studies; because although we do find this to be the case, the pupil will have to find out, to a large extent, for himself the why and the. wherefore of some of the fingerings he will meet with; and a fuller exposition of general principles, with illustrative examples in the proper place, would, we think, have much increased the utility of the book.', 'TheMusicalTimes_1876-402.txt_p341': 'The book will be found a useful and suitable work for presentation.'}
Question: ""What is the given name of Mr. Hall?""

Answer:",Not provided; context does not contain the given name of Mr. Hall.,NIL,person,,,0,0,0,0,NIL,0,0.5319148936170213,0.43859649122807015,0.4807692307692307
instructor-xl,What is the given name of G.?,,"G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.",G.,"['TheMusicalTimes_1876-402.txt_p496', 'TheMusicalTimes_1876-402.txt_p497', 'TheMusicalTimes_1876-402.txt_p483']","['Cantab., and the Principal. Singing: G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A.', 'Waillworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, S. Kemp, Arthur O’Leary, Harold Thomas, Brinley Richards, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J. Amor, H.', 'Wallworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, F. B. Jewson, Walter Macfarren, Arthur O’Leary, Harold Thomas, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J.']","Your task is to determine the given name(s) of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""G.""
Sentence: ""G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.""
Context:
{'TheMusicalTimes_1876-402.txt_p496': 'Cantab., and the Principal. Singing: G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A.', 'TheMusicalTimes_1876-402.txt_p497': 'Waillworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, S. Kemp, Arthur O’Leary, Harold Thomas, Brinley Richards, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J. Amor, H.', 'TheMusicalTimes_1876-402.txt_p483': 'Wallworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, F. B. Jewson, Walter Macfarren, Arthur O’Leary, Harold Thomas, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J.'}
Question: ""What is the given name of G.?""

Answer:",G.,NIl,person,,,0,0,0,0,NIL,0,0.5319148936170213,0.43859649122807015,0.4807692307692307
instructor-xl,What is the given name of Benson?,,"G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.",Benson,"['TheMusicalTimes_1876-402.txt_p496', 'TheMusicalTimes_1876-402.txt_p497', 'TheMusicalTimes_1876-402.txt_p483']","['Cantab., and the Principal. Singing: G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A.', 'Waillworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, S. Kemp, Arthur O’Leary, Harold Thomas, Brinley Richards, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J. Amor, H.', 'Wallworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, F. B. Jewson, Walter Macfarren, Arthur O’Leary, Harold Thomas, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J.']","Your task is to determine the given name(s) of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Benson""
Sentence: ""G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.""
Context:
{'TheMusicalTimes_1876-402.txt_p496': 'Cantab., and the Principal. Singing: G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A.', 'TheMusicalTimes_1876-402.txt_p497': 'Waillworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, S. Kemp, Arthur O’Leary, Harold Thomas, Brinley Richards, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J. Amor, H.', 'TheMusicalTimes_1876-402.txt_p483': 'Wallworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, F. B. Jewson, Walter Macfarren, Arthur O’Leary, Harold Thomas, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J.'}
Question: ""What is the given name of Benson?""

Answer:",G.,NIL,person,,,0,0,0,0,NIL,0,0.5319148936170213,0.43859649122807015,0.4807692307692307
instructor-xl,What is the given name of P. Goldberg?,,"G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.",P. Goldberg,"['TheMusicalTimes_1876-402.txt_p496', 'TheMusicalTimes_1876-402.txt_p497', 'TheMusicalTimes_1876-402.txt_p483']","['Cantab., and the Principal. Singing: G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A.', 'Waillworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, S. Kemp, Arthur O’Leary, Harold Thomas, Brinley Richards, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J. Amor, H.', 'Wallworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, F. B. Jewson, Walter Macfarren, Arthur O’Leary, Harold Thomas, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J.']","Your task is to determine the given name(s) of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""P. Goldberg""
Sentence: ""G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.""
Context:
{'TheMusicalTimes_1876-402.txt_p496': 'Cantab., and the Principal. Singing: G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A.', 'TheMusicalTimes_1876-402.txt_p497': 'Waillworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, S. Kemp, Arthur O’Leary, Harold Thomas, Brinley Richards, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J. Amor, H.', 'TheMusicalTimes_1876-402.txt_p483': 'Wallworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, F. B. Jewson, Walter Macfarren, Arthur O’Leary, Harold Thomas, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J.'}
Question: ""What is the given name of P. Goldberg?""

Answer:",P.,NIL,person,,,0,0,0,0,NIL,0,0.5319148936170213,0.43859649122807015,0.4807692307692307
instructor-xl,What is the given name of T. A. Wallworth?,,"G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.",T. A. Wallworth,"['TheMusicalTimes_1876-402.txt_p496', 'TheMusicalTimes_1876-402.txt_p497', 'TheMusicalTimes_1876-402.txt_p483']","['Cantab., and the Principal. Singing: G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A.', 'Waillworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, S. Kemp, Arthur O’Leary, Harold Thomas, Brinley Richards, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J. Amor, H.', 'Wallworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, F. B. Jewson, Walter Macfarren, Arthur O’Leary, Harold Thomas, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J.']","Your task is to determine the given name(s) of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""T. A. Wallworth""
Sentence: ""G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.""
Context:
{'TheMusicalTimes_1876-402.txt_p496': 'Cantab., and the Principal. Singing: G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A.', 'TheMusicalTimes_1876-402.txt_p497': 'Waillworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, S. Kemp, Arthur O’Leary, Harold Thomas, Brinley Richards, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J. Amor, H.', 'TheMusicalTimes_1876-402.txt_p483': 'Wallworth, and the Principal. Pianoforte: H. R. Eyers, Walter Fitton, F. B. Jewson, Walter Macfarren, Arthur O’Leary, Harold Thomas, Frederick Westlake, T. Wingham, and the Principal. Orchestral Instruments: F. J.'}
Question: ""What is the given name of T. A. Wallworth?""

Answer:",T. A.,NIL,person,,,0,0,0,0,NIL,0,0.5319148936170213,0.43859649122807015,0.4807692307692307
instructor-xl,What is the given name of Prior?,,"Thornhill drew ail their portraits in pencil, and Prior wrote humorous verses under each.",Prior,"['TheHarmonicon_1833-005.txt_p253', 'TheHarmonicon_1833-005.txt_p729', 'TheHarmonicon_1833-005.txt_p1205']","['OriainaL Compositions, in Prose and Verse, illustrated with. Lithographic Drawings, to which is added some Vocat and InstrumentaL Music. 4to. (Lloyd, Harley Street). 1833.', 'OriainaL Compositions, in Prose and Verse, illustrated with. Lithographic Drawings, to which is added some Vocat and InstrumentaL Music. 4to. (Lloyd, Harley Street). 1833.', 'OriainaL Compositions, in Prose and Verse, illustrated with. Lithographic Drawings, to which is added some Vocat and InstrumentaL Music. 4to. (Lloyd, Harley Street). 1833.']","Your task is to determine the given name(s) of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a semicolon-separated list of given name(s) (e.g., ""givenName1; givenName2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""James Perry"" occurring in the sentence ""Oakley, Esq., of Tavistock Place, and the late James Perry Esq.,. of the Morning Chronicle."",
answer the following question: ""What is the given name of James Perry?""
Answer: James

Now, given the following inputs:
Person: ""Prior""
Sentence: ""Thornhill drew ail their portraits in pencil, and Prior wrote humorous verses under each.""
Context:
{'TheHarmonicon_1833-005.txt_p253': 'OriainaL Compositions, in Prose and Verse, illustrated with. Lithographic Drawings, to which is added some Vocat and InstrumentaL Music. 4to. (Lloyd, Harley Street). 1833.', 'TheHarmonicon_1833-005.txt_p729': 'OriainaL Compositions, in Prose and Verse, illustrated with. Lithographic Drawings, to which is added some Vocat and InstrumentaL Music. 4to. (Lloyd, Harley Street). 1833.', 'TheHarmonicon_1833-005.txt_p1205': 'OriainaL Compositions, in Prose and Verse, illustrated with. Lithographic Drawings, to which is added some Vocat and InstrumentaL Music. 4to. (Lloyd, Harley Street). 1833.'}
Question: ""What is the given name of Prior?""

Answer:",;,NIL,person,NIL,,0,0,0,0,NIL,1,0.5319148936170213,0.43859649122807015,0.4807692307692307
