retriever,question,gold_answer,document,span,retrieved_context_ids,retrieved_context_texts,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
gtr-large,What is the family name of Mr. Kalkbrenner?,,Mr. Kalkbrenner’s concerto was the only piece in the last bill of any importance.,Mr. Kalkbrenner,"['TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p536', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p524', 'TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p703']","['_. Mr. Kalkbrenner’s concerto was the only piece in the last bill of any importance. It was a very fine composition, particularly the opening movement, and his playing placed him decidedly at the very summit of his profession.', "". New Concerto, MS. Piano Forte—Mr. Kalkbrenner. ' Kalkbrenner. ."", 'those of Mr. Kiallmark, Mr. Klose, and Mr. J. Calkin, which are extremely pretty, but they are none of them with out some: recommendation. . —_ The following i is a list of the best arrangements published since.']",Kalkbrenner,Q170270,person,Q55097750,Q55097750,1,1,0,0,QID,0,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Pagin?,,"w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.",Pagin,"['TheHarmonicon_1832-012.txt_p519', 'TheHarmonicon_1832-012.txt_p972', 'TheHarmonicon_1832-012.txt_p1425']","['The Academie Royale treats us this evening to the fiftieth performance of Meyerbeer’s Robert le Diable, which is still a great favourite with the Parisians, and brings ina Feceipt of about 9,000 francs every time it is played! Madame Malibran does not, of course, object to De Beriot as husband the second, but she will not be pleased to hear him called the second Paganini. The seconds of a name have never been great, except in the case of Frederick of Prussia; and if that agnomen is to be given to any living violinist, it is surely due to De Beriot.', 'The Academie Royale treats us this evening to the fiftieth performance of Meyerbeer’s Robert le Diable, which is still a great favourite with the Parisians, and brings ina Feceipt of about 9,000 francs every time it is played! Madame Malibran does not, of course, object to De Beriot as husband the second, but she will not be pleased to hear him called the second Paganini. The seconds of a name have never been great, except in the case of Frederick of Prussia; and if that agnomen is to be given to any living violinist, it is surely due to De Beriot.', 'The Academie Royale treats us this evening to the fiftieth performance of Meyerbeer’s Robert le Diable, which is still a great favourite with the Parisians, and brings ina Feceipt of about 9,000 francs every time it is played! Madame Malibran does not, of course, object to De Beriot as husband the second, but she will not be pleased to hear him called the second Paganini. The seconds of a name have never been great, except in the case of Frederick of Prussia; and if that agnomen is to be given to any living violinist, it is surely due to De Beriot.']",Paganini,Q516496,person,Q97716854,Q37180669,0,0,1,1,QID,0,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Gavinies?,,"w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.",Gavinies,"['TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p344', 'TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p346', 'TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p347']","['Up to the period we have now reached, no absolute school for the violin had been established in France. Lully, although he was the first violinist of his day, had neither given up sufficient time in the latter part of his life to performance, nor did: he leave pupils behind him to propagate his style ; consequently it may be said almost to have died with its author, whilst Guignon and Leclair seem neither of them to have displayed sufficient genius in their compositions to have made any lasting impression on musical taste. The time however was arrived, when the desired effect was to be produced; and whilst Ferrari, Pugnani, and Stamitz, were yet in all their glory, Gavinies established a school in France that has produced: most of the finest masters that country has had to boast. : Pierre Gavinies was born at Bordeaux in 1796. From his earliest infancy he took lessons on the violin, and at 13 he executed and read with the greatest correctness. At 14 he went to Paris, and made his debut at the “Concert Spirituel.” He there performed at three successive concerts, which was a very rare occurrence, and at once laid the foundation of his future celebrity.', 'Gavinies possessed a brilliant and certain 1 execution, but what \x0c A8 ON THE RISE AND PROGRESS OF THE. VIOLIN.', 'he was most distinguished for, was so pure and expressiv ea quae lity of tone, that he appeared “de faire soupirer son violin.’ Thus he excelled most performers in the adagio and ‘cantabile, Viotti said, on- hearing him, that he was ‘le Tartini de France.’’* Gavinies, by an ‘anecdote of his priv ate life, reminds us indeed somewhat of this celebrated master. Whilst yet very young, he secretly quitted Paris, on account of some love affair—but was.']",Gavinies,Q490205,person,,,0,0,0,0,QID,1,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Pugnani?,,"w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.",Pugnani,"['TheMusicalWorld_1843-036.txt_p15', 'TheHarmonicon_1832-012.txt_p520', 'TheHarmonicon_1832-012.txt_p973']","['“ After the manner of the Romans, who were wont to say, id nostro Poussino, when speaking of Nicolas Poussin, who passed the greater part of his life in Italy”— (Were we inclined to emulate M, Blan\x0c THE MUSICAL WORLD.', '‘ But allis vanity! truly said the preacher. Who now knows the name of Tartini? of Giardini? of La Motte ?—Viotti is almost forgotten; and Paganini will only be mentioned twenty years hence, to prove the folly .', '‘ But allis vanity! truly said the preacher. Who now knows the name of Tartini? of Giardini? of La Motte ?—Viotti is almost forgotten; and Paganini will only be mentioned twenty years hence, to prove the folly .']",Pugnani,Q560926,person,Q63191801,Q63191801,1,1,0,0,QID,0,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Van Malder?,,"w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.",Van Malder,"['TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p197', 'DwightSJournalOfMusic_1873-016.txt_p96', 'TheMusicalWorld_1843-038.txt_p107']","['T HE survey which follows is from the pen of a German musical writer of eminence, M. Francois Kandler, who, during a lone residence in Italy, hag twice visited Rome. Ile has cultivated music profoundly, and has enjoyed ‘the personal acquaintance of most of the composers and artists of that city. What was wanting to his own investigations has been furnished to him by the able assistance of MM. Baini and Bandelini,: whose talents are consider ed to adorn the capital of the Christian wor Id.', 'their manners and conversation, but Malibrar had.', 'persons were in the hall this evening ; and we thought, as we leisurely viewed the company from near the orchestra, that our eye never rested on a move splendid sight. We could not but feel how deeply we, in common with every on? that strives for the amelioration of our fellow-man, were indebted to the master spirit that had so boldly planned and so wisely carried out the scheme of bringing the refining influencesof the highest class of music within the reach of all. Here were assembled some of the oldest families of England—the De Traffords, for instance,—in whose fair daughters may be traced the genuine Saxon lineage of their sires,—the merchant princes, whose voices are now become as powerful as were the renowned Medici of old,—the young and the happy, whose speaking features betokened intelligence and joyful hope, reminding the more advanced in life of those days when they also lived in the future. On the sides, and equally cared for, were to be seen the sturdy artisan and his wife, to whose skill, ingenuity, and industry the wealth that surrounds us owes its origin. It was this happy combination of all grades—united without improper intermixturethat particularly claimed our admiration. It was in this commonwealth of good that we especially rejoiced—in this communion of pleasures at once gratifying and refining.']",Malder,Q509130,person,,,0,0,0,0,QID,1,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Dominico Ferrari?,,"w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.",Dominico Ferrari,"['TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p385', 'TheHarmonicon_1833-005.txt_p573', 'TheHarmonicon_1833-005.txt_p1049']","['‘There is at Naples a very promising youth, named Boucha, who is said to be following very successfully the system of Mr. Drouet.. He is already arrived at some eminence in his profession; and the best judges predict of him a reputation seareely inferior to that of his great prototype. ‘There is at Milan an excellent performer on the flute, named Rabboni. Signor Rabboni’s style is bold, free, and firm, but deficient in the exquisite polish which distinguishes the execution of Mr. Drouet.” Thus our author seems to have exhausted the subject, and t to have enumerated most if not all of the distinguished players in Europe. M. Fiirstenau is however an addition. ‘This gentleman has but lately arrived from Germany. His execution is brilliant, but his tone is thin. Indeed all the foreign performers are thrown back in comparison with our own Nicholson in this grand respect, The reader will perceive, by the copious extracts we have made, how interesting we deem Mr. James’ work to be.. But we are to assure the amateur of the flute, that far more of moment remains behind, for which we refer him to the book itself, which is a specimen of how much amusement and instruction may be combined by knowledge and zeal, for with writing as an art Mr. James is obee 9 cy \x0c 64 “JAMES ON THE FLUTE.', 'The scenery is excellent. The artist’s forte, we think, is architectural design; and we have noticed that Italian scene-painters generally excel in that department. This is an opera which will afford the professor profitable amusement, and the well-informed amateur delight; but we have an unpleasant, lurking suspicion, that it savours more of the olive than the honey; and, therefore, may not be so readily swallowed as some other operas; at least we fear that the ‘most respectable public,” as the manager ‘terms them, will prove our suspicion just, and we are sure that they ought not todo so. Mr. Lorenzo Daponte has t a very curious flourish in the books of the opera, in which he says: ‘ we sigh no more for Malibran!’ and an enormous puff for the Italian artists in general, making some comparisons which had been better let alone. He says that the company procured by him shall merit the gratitude of the public; that we must all learn Italian without delay; and that he has got a gentleman in the person of one Dr. Montresor, who wiil assist him in teach- ing us. Very well, if it must be so, anything to oblige him, and viva /a musica! We have omitted to mention a well imagined trio between Pedrotti, Montresor, and Fornasari, which we believe to be composed by Mr. Bagioli, ‘the conductor. It does him great credit, and gives us a nigh opinion of his musical talents. There is scarcely a more effective piece in the opera.', 'The scenery is excellent. The artist’s forte, we think, is architectural design; and we have noticed that Italian scene-painters generally excel in that department. This is an opera which will afford the professor profitable amusement, and the well-informed amateur delight; but we have an unpleasant, lurking suspicion, that it savours more of the olive than the honey; and, therefore, may not be so readily swallowed as some other operas; at least we fear that the ‘most respectable public,” as the manager ‘terms them, will prove our suspicion just, and we are sure that they ought not todo so. Mr. Lorenzo Daponte has t a very curious flourish in the books of the opera, in which he says: ‘ we sigh no more for Malibran!’ and an enormous puff for the Italian artists in general, making some comparisons which had been better let alone. He says that the company procured by him shall merit the gratitude of the public; that we must all learn Italian without delay; and that he has got a gentleman in the person of one Dr. Montresor, who wiil assist him in teach- ing us. Very well, if it must be so, anything to oblige him, and viva /a musica! We have omitted to mention a well imagined trio between Pedrotti, Montresor, and Fornasari, which we believe to be composed by Mr. Bagioli, ‘the conductor. It does him great credit, and gives us a nigh opinion of his musical talents. There is scarcely a more effective piece in the opera.']",Ferrari,Q1237139,person,Q1407594,Q1407594,1,1,0,0,QID,0,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Rossini?,,"I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music - dealer, of Milan.",Rossini,"['TheHarmonicon_1828-001.txt_p116', 'TheHarmonicon_1828-001.txt_p646', 'TheHarmonicon_1828-001.txt_p1058']","['19¢h. I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music-dealer, of Milan. Itis to appear abroad and here on the same day, for the sake of the copyright. Moscheles is to arrange it for the piano-forte, I hear.', '19¢h. I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music-dealer, of Milan. Itis to appear abroad and here on the same day, for the sake of the copyright. Moscheles is to arrange it for the piano-forte, I hear.', '19¢h. I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music-dealer, of Milan. Itis to appear abroad and here on the same day, for the sake of the copyright. Moscheles is to arrange it for the piano-forte, I hear.']",Rossini,Q9726,person,Q21493186,Q21493186,1,1,0,0,QID,0,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Ricordi?,,"I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music - dealer, of Milan.",Ricordi,"['TheHarmonicon_1828-001.txt_p116', 'TheHarmonicon_1828-001.txt_p646', 'TheHarmonicon_1828-001.txt_p1058']","['19¢h. I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music-dealer, of Milan. Itis to appear abroad and here on the same day, for the sake of the copyright. Moscheles is to arrange it for the piano-forte, I hear.', '19¢h. I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music-dealer, of Milan. Itis to appear abroad and here on the same day, for the sake of the copyright. Moscheles is to arrange it for the piano-forte, I hear.', '19¢h. I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music-dealer, of Milan. Itis to appear abroad and here on the same day, for the sake of the copyright. Moscheles is to arrange it for the piano-forte, I hear.']",Ricordi,Q1046463,person,,,0,0,0,0,QID,1,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of CAROLUS MARTA FREYHERR VON WEBER .?,,Upon the coffin was ‘the following inscription:: CAROLUS MARTA FREYHERR VON WEBER.,CAROLUS MARTA FREYHERR VON WEBER .,"['TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p799', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p730', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p753']","['At the conclusion, the body was deposited in the vault under the chapel, where some prayers in English (the mass for the dead being in Latin) ‘closed the ceremony of interment, The procession then returned i in the original order. . Upon the coffin was ‘the following inscription: : CAROLUS MARTA FREYHERR VON WEBER', 'On Monday, June 5, 1826, died Carl Maria Freyherr Von Weber.', '. In order to place the attendant facts i in their. tre ue light, a copy of the third circular from the Committee is subjoined : “© S1r—The Committee for conducting the funeral of the late Baron Von Weber beg leave to inform you, that the burial will take place at the Catholic Chapel, in Moorfields, on Wednesday next, the 2ist instant, and that the presence of every gentleman who wishes to attend as a mourner will be necessary, at the residence of Sir George Smart, No. 91, Great Portland Street, at half-past eight o’clock in the morning precisely, as the rules of the \x0c PUNERAL OF VON WEBER. | bn Catholic Chapel require that the body should be at the door exactly at eleveno’clock.']",Weber,Q154812,person,Q1409226,Q1409226,1,1,0,0,QID,0,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Rameau?,,"One of the principal pieces in Hippolyte et Arcie, is the trio of the Fates, one of the most beautiful compositions of Rameau.",Rameau,"['TheMusicalWorld_1843-038.txt_p47', 'TheMusicalWorld_1843-038.txt_p41', 'TheMusicalWorld_1843-038.txt_p46']","['One of the principal pieces in Hippolyte et Arcie, is the trio of the Fates, one of the most beautiful compositions of Rameau. It is in a style of richness and full harmony, astonishing for the time in which it was written. This was the first time that enharmonic transitions had been made use of in theatrical music, and those in this magnificent trio produced a startling effect; the rifournedle at the beginning is admirable in grandeur and energy, and would not be a disgrace to any of the chefs d’ euvres of the more modern schools. When we are to judge an ancient composer, we should try to forget all those works which have been written since his time, and only to recal those which preceded him, we may then fairly judge of the degree of invention a musician possesses. We may see by this means the enormous distance there is between Rameau and Lully, the most laboured works of the latter being almost childishly simple compared with Rameau’s first opera. It is quite in another style, another orchestra, a new disposition, unknown thythms—in fact with the exception of the overture and the grand fugued choruses after the old style, quite a revolution is apparent, and the distance between Rameau and Lully, is as great as between Gluck and Rameau. The second work It may be remarked as a singular thing, that the first opera played in France was composed and performed by churchmen; the words were by the Abbé Perrin, the music by Lambert, the organist of Saint Honoré, and all the singers were chosen from the various parishes. Until the establishment of the Conservatoire, during the revolution, there was no other singing school in France than those in the cathedrals, in which sacred buildings the theatrical rehearsals always took place.', 'At the next service, instead of the beautiful harmonies to which they were uccustomed, nothing was heard but a confusion of indistinct sounds, in fact, an assemblage of the most discordant notes, and a melange of squeaking and msupportable noises. The organist’s intention was apparent, and it was supposed this folly could not last long ; but a month passed, and still this frightful uproar continued. At last a great and solemn Jéte was about to be celebrated, at which it was desirable to avoid the public scandal which these musical horrors would necessarily produce. Rameau was sent for by the bishop, who, in spite of all his efforts, could obtain nothing from the restive organist, but on condition that he rescinded his engagement. From that moment Rameau brought into play his wonted skill, and on the /éte day he played with such perfection, that the regret for his loss became more lively than ever, but the contract was annihilated, and the eagle spread his wings to fly and seek the star which was the object of his most ardent desires. Scarcely had Rameau arrived ia Paris (where he soon made himself known, both by his Treatise on Harmony, and his Pieces for the Harpsichord), when he obtained the situation of organist at the church of Sainte Croix de la Bretonnerie. He had had some little pieces performed at the Theatre de la foire, but these were not very well received, and he did not gain what his ambition desired ; this was to produce a work for the Academie royale de Musique.', 'Rameau was in despair, and thought to renounce the theatre. But the public recovered from their prejudice, aad although the success of Hippolyte and Arcie has never eyualled its merit, it was enough to shew the mnsician how wrong he would be to abandon an object half gained.']",Rameau,Q1145,person,Q24529820,Q24529820,1,1,0,0,QID,0,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Garibaldi?,,"When Garibaldi raised the standard of revolt at Marsala, a number of volunteers.",Garibaldi,"['DwightSJournalOfMusic_1873-016.txt_p128', 'TheHarmonicon_1833-005.txt_p573', 'TheHarmonicon_1833-005.txt_p1049']","['. If the statements of Italian journals may be relied on, the boyhood of Sig, Italo Campanini was chequered’ by stirring adventure. When Garibaldi raised the standard of revolt at Marsala, a number of volunteers. floated to his flag who in age were little more than boys. Some of them indeed would seem to be taken from the schoolroom. Still they formed.a promising band, for Italians aS a rule are sturdy and well-grown, and their southern strerigth shows itselfin early age. Many of the combatants to whom, at the close of the campaign the Duchess Nendino distributed medals as rewards for their bravery and devotion, were only in-the middle of their teens. It will be remembered that at the taking of Capua, shortly before the victory of the Garibaldian troops, some sharp fighting took place outside the fortress. Foremostamong.', 'The scenery is excellent. The artist’s forte, we think, is architectural design; and we have noticed that Italian scene-painters generally excel in that department. This is an opera which will afford the professor profitable amusement, and the well-informed amateur delight; but we have an unpleasant, lurking suspicion, that it savours more of the olive than the honey; and, therefore, may not be so readily swallowed as some other operas; at least we fear that the ‘most respectable public,” as the manager ‘terms them, will prove our suspicion just, and we are sure that they ought not todo so. Mr. Lorenzo Daponte has t a very curious flourish in the books of the opera, in which he says: ‘ we sigh no more for Malibran!’ and an enormous puff for the Italian artists in general, making some comparisons which had been better let alone. He says that the company procured by him shall merit the gratitude of the public; that we must all learn Italian without delay; and that he has got a gentleman in the person of one Dr. Montresor, who wiil assist him in teach- ing us. Very well, if it must be so, anything to oblige him, and viva /a musica! We have omitted to mention a well imagined trio between Pedrotti, Montresor, and Fornasari, which we believe to be composed by Mr. Bagioli, ‘the conductor. It does him great credit, and gives us a nigh opinion of his musical talents. There is scarcely a more effective piece in the opera.', 'The scenery is excellent. The artist’s forte, we think, is architectural design; and we have noticed that Italian scene-painters generally excel in that department. This is an opera which will afford the professor profitable amusement, and the well-informed amateur delight; but we have an unpleasant, lurking suspicion, that it savours more of the olive than the honey; and, therefore, may not be so readily swallowed as some other operas; at least we fear that the ‘most respectable public,” as the manager ‘terms them, will prove our suspicion just, and we are sure that they ought not todo so. Mr. Lorenzo Daponte has t a very curious flourish in the books of the opera, in which he says: ‘ we sigh no more for Malibran!’ and an enormous puff for the Italian artists in general, making some comparisons which had been better let alone. He says that the company procured by him shall merit the gratitude of the public; that we must all learn Italian without delay; and that he has got a gentleman in the person of one Dr. Montresor, who wiil assist him in teach- ing us. Very well, if it must be so, anything to oblige him, and viva /a musica! We have omitted to mention a well imagined trio between Pedrotti, Montresor, and Fornasari, which we believe to be composed by Mr. Bagioli, ‘the conductor. It does him great credit, and gives us a nigh opinion of his musical talents. There is scarcely a more effective piece in the opera.']",Garibaldi,Q539,person,Q18714104,Q18714104,1,1,0,0,QID,0,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Miss Stephens?,,the paucity of the English female singers — Miss Stephens and.,Miss Stephens,"['TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p718', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p582', 'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p859']","['‘STATE OF MUSIC IN LONDON.| . 83 Stephens exhibits another gratifying proof of the power which talent possesses of retaining the public favour. No one stands higher with the country at large, for the metropolis, though the prime seat of her dominion, is only like the throne whereon she chiefly exercises her sway. ‘To English ears she is yet the first of English singers—whilst her private qualities confirm the empire her public ability has won. Mrs. Wm. Knyvett and. Miss Wilkinson are also gradually: extending their reputation, while Miss Johnson is esteemed for a successful cultivation of the sweetness and simplicity of her relative, Miss Stephens’s manner. We cannot add further to the high and established character of the othersingers than to say they retain their place—Mr. Phillips, the youngest of the band, is certainly enriching his knowledge and attaining new power and fresh fame wherever he sings, with the vigour of a young and energetic mind. ° Sixteen years of steady conformity to the original constitution of the Philharmonic Society have so thoroughly established the character of their concerts, that*their subscription is always full to overflowing. They place their claims upon the perfect performance of instrumental music, and perfect it has been—more so perhaps this season than in any prior year. We append the schemes,* and notwithstanding the earnest desire the members _* FIRST CONCERT, Monday, February 25.', '“not a single charusser in the orchestra}! To such absurdities did the want of proper consideration expose the conductress, that Miss Stephens actually sung the recitative in the Messigh—heginning “ Fhere were shepherds,” and ended with the passage, “ And suddenly there was with the angel 4 multitude of the Heavenly host VOL. VI. NO. XXET. . K k \x0c 248 | - | GRAND MUSICAL FESTIVALS.', 'One of the singular features of the benefit concerts ‘of the season ‘was. the paucity of the English female singers— Miss Stephens and. Miss Bacont—the former but seldom, and: the latter very generally, were almost the only exceptions. — ee The private concerts‘have perhaps been scarcely as numerous as in former years. The reason is obvious. None but the foreign singers of supremest eminence bestow a lead in fashion, and their terms entail expences so enormous} that comparatively few persons are disposed to bear them. The Duchess of Northumberland, : Sir George Warrender, and some others, gave parties at which English singers alone were engaged. His Majesty also sent for Mr. Braham§ at his most splendid party, and had: another at.']",Stephens,Q5052928,person,Q16473357,Q16473357,1,1,0,0,QID,0,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Mr. H. Keeton?,,"For further particulars apply to Mr. H. Keeton, “Registered for transmission abroad.",Mr. H. Keeton,"['TheMusicalTimes_1876-402.txt_p12', 'TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p843', 'TheMusicalWorld_1843-036.txt_p111']","['Sweeting, M.A. For further particulars apply to Mr. H. Keeton, “Registered for transmission abroad.', '“question whether Mr. Moscheles could exactly hit off the pecus Jiarities of Mr. Kalkbremner’ s s execution and manner, or Mr. K.', 'we doubt. Mr. Cohan (that is the Mr. Cohan, whose letter forms the subject of discussion)']",Keeton,Q1438256,person,,,0,0,0,0,QID,1,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Mr. Clifton?,,"They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister.",Mr. Clifton,"['TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p753', 'TheMusicalWorld_1844-006.txt_p59', 'TheMusicalWorld_1843-038.txt_p188']","['We shall. not attempt more than to announce these ballads a as compositions, all-of nearly equal merit, and all deserving the regard of those who seek-novelty in a pleasing form. They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister. Mr. Cummins’s would have been the best of them but for. the French conceit, which forms the burden, and which is not in the good taste we should have expected from this gentleman’s known talents. In other respects itisa superior song.', 'When [I mention Mr. Bennett’s name, I do not wish to exclude some others, who like him, follow the same course. Mr. C. Potter for instance 5 but whilst I respect such performers as these, I', 'Mr. Atkinson, Miss Fitzherbert, Miss Lockhart, Mr. Windsor, Mr. Venua, Mr. Bissell, Mr. Temsleton, Mr. Piggott, Mr. Longhurst, Mr. Isaac, irs. Davies, Mr. Moses, Mr. Burrage, Mr. Sykes, Miss Masson, Mr. Stumpff, Mr. Burdine, Mr. Chaulieu, Mr. Coventry, Miss Allen, Mr. Forster, Mr. Frost, Mr. Southam, their subscriptions are acknowledged with thanks.']",Clifton,Q6224338,person,,,0,0,0,0,QID,1,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Barbaja?,,"Since Barbaja seceded from the theatre, San Carlo has thrice been in danger of being burnt down.",Barbaja,"['TheHarmonicon_1824-016.txt_p649', 'TheHarmonicon_1824-016.txt_p1264', 'TheHarmonicon_1824-016.txt_p1879']","['Since Barbaja seceded from the theatre, San Carlo has thrice been in danger of being burnt down. This excited suspicion, and the stage-manager, with other persons, have been arrested and committed to prison.', 'Since Barbaja seceded from the theatre, San Carlo has thrice been in danger of being burnt down. This excited suspicion, and the stage-manager, with other persons, have been arrested and committed to prison.', 'Since Barbaja seceded from the theatre, San Carlo has thrice been in danger of being burnt down. This excited suspicion, and the stage-manager, with other persons, have been arrested and committed to prison.']",Barbaja,Q908235,person,Q97402647,Q97402647,1,1,0,0,QID,0,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of N.C. Bochsa?,,"Variations, and an Introductory Prelude on some Passages from: the Incantation Scene, by N.C. Bochsa 4.",N.C. Bochsa,"['TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p728', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p629', 'TheMusicalTimes_1875-388.txt_p632']","['rst time embodied in the organ part, which , and “ without o’erflowing, panying passages (Ss are now for the fi presents a rich stream. of harmony, full.” As the composition is more or less known to.many of our readers, it would be superfluous labour to give an analysis of its: various excellences ; we. shall therefore content ourselves with recom“mending Mr. Holmes’ improved edition to the especial notice of ‘the Precentors of Cathedral choirs, to whom the advantage derived from playing it in its present, rather than its former pub- lished state, will be obvious. Curtailment will of course be necessary on every-day. occasions ; for we believe that its entire performance (notwithstanding the sublimity and beauty of its separate movements) would be fatiguing to those persons who do VOL, Vi. NO. XXII. Nn \x0c 1 . BOYCE’S ANTHEM.', 'We have frequently pointed out the characteristics of Mr. Bochsa’s style, and of these the most striking are, ease, or rather the absence of affectation, and the contrasts produced by the opposition of force and delicacy, gaiety and tenderness. His introductions are more particularly so distinguished, and he is also very happy inthe manner of inserting into them portions of his theme.', 'the consecutive 5ths from the 2nd to the 3rd and the roth to the 1zth bars of the episode in F do not add to the effect. The remaining pieces present very similar features for blame or praise, and it is unnecessary to speak of them more in detail. The adaptations are selected from the works of Bach, Handel, Pergolesi, Haydn, Mozart and Beethoven. In No 2 we find a movement of Pergolesi, but we do not think he could have been guilty of the 8th between extreme parts and the 5th in third and fourth lines of page 11. Whether the progressions appear in the original or not we must blame the editor’s powers either of adaptation or selection. Apart, however, from the musical merit of the series, it seems to us inexpedient to write for the organ on two staves, except in cases where, as in the St. Ann’s Fugue of Bach, the pedal part is omitted for a while, or when only three or four parts move at once.']",Bochsa,Q251397,person,Q104592571,Q104592571,1,1,0,0,QID,0,0.9024390243902439,0.8477088948787062,0.8742182070882557
gtr-large,What is the family name of Signor Sabastiani?,,"Signor Sabastiani, first clarinet at the theatre St. Carlo at Naples, is arrived in Paris.",Signor Sabastiani,"['TheHarmonicon_1828-001.txt_p917', 'TheHarmonicon_1828-001.txt_p1329', 'TheHarmonicon_1828-001.txt_p505']","['Signor Sabastiani, first clarinet at the theatre St. Carlo at Naples, is arrived in Paris. He is said to be the first performer on this instrument in Europe.', 'Signor Sabastiani, first clarinet at the theatre St. Carlo at Naples, is arrived in Paris. He is said to be the first performer on this instrument in Europe.', 'Signor Sabastiani, first clarinet at the theatre St. Carlo at Naples, is arrived in Paris. He is said to be the first performer on this instrument in Europe.']",Sabastiani,Q109802688,person,Q37481734,,0,0,0,1,QID,0,0.9024390243902439,0.8477088948787062,0.8742182070882557
