retriever,question,gold_answer,document,span,retrieved_context_ids,retrieved_context_texts,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
gtr-xl,What is the family name of Dr. Burney?,,"But in the “Studii of Palestrina,” -a manvscript, procured at Rome by Dr. Burney, containing chants by the great composers of his time, are some, by.",Dr. Burney,"['TheHarmonicon_1833-005.txt_p96', 'TheHarmonicon_1833-005.txt_p220', 'TheHarmonicon_1833-005.txt_p696']","['It is known that Doctor Burney wrote an account of the Commemoration of Handel: on this subject his memorialist is more diffuse than on most others which relate alone to music. The following remarks on bis presenting the copyright to the Musical Fund are very just, and the following details respecting the interest his Majesty took in the progress and matter of the work, not only new, but highly interesting.', 'It is known that Doctor Burney wrote an account of the Commemoration of Handel: on this subject his memorialist is more diffuse than on most others which relate alone to music. The following remarks on bis presenting the copyright to the Musical Fund are very just, and the following details respecting the interest his Majesty took in the progress and matter of the work, not only new, but highly interesting.', 'It is known that Doctor Burney wrote an account of the Commemoration of Handel: on this subject his memorialist is more diffuse than on most others which relate alone to music. The following remarks on bis presenting the copyright to the Musical Fund are very just, and the following details respecting the interest his Majesty took in the progress and matter of the work, not only new, but highly interesting.']",Burney,Q547002,person,Q16865192,Q16865192,1,1,0,0,QID,0,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of Rossini?,,"It is in this point of view that we ought to regard the revolution effected by Rossini in the music of Naples, as well as: its novel results.",Rossini,"['TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p283', 'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p285', 'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p153']","['displayed still more. If we-would judge with impartiality all the celebrated compositions of this man of genius, and the ‘effect of his music upon the cultivation of modern style, we shall find that the. influence of his works las perhaps acted as powerfully on the million during the last eight years, as the military genius of another extra-° ordinary man has operated. changes in his century. This has been well’said by a talented writer in ‘the Musical Gazette of Berlin. It is in this point of view that we ought to regard the revolution effected by Rossini in the music of Naples, as well as: its novel results. When we consider that antient muisic has been banished from churches, concerts, and saloons, as unable to resist the brilliant success of the modern, we must agree with the Italians that it is to. the progress of the age and to the constantly changing feelings and opinions | of new generations that it ought to be attributed. ‘ 0 « Ossi, muscoli, nervi, e fibre, sangue, “ Tutto é moderno in noi ; moderne teste Han’ moderni cer velli?”— .', '‘When we see even in Germany the preference given to. the ardent Rossini over the great Mozart, and in the Austrian capital, Vienna, the classic compositions of Beethoven giving \x0c ON THE ACTUAL STATE OF MUSIC IN NAPLES. Al place.to the brilliant trifles of Moscheles, Czerney, &c. may not we say with the song Ebbe nelle arti J] suo gusto ogni eta, volge una ruota Tempi e costumi—un di risorgeranno “ J Cimarose, i Sarti! intanto io lodo “¢ Musica di cannone e bombarde.” oo Now since our generation and the age in which we live pre_ serve but little taste for serious and profound studies, and lend their support to theintellectual productions of the celebrated artist, ‘let us examine whether the cultivation of music in Naples has gained or lost by it. We should be unjust towards ourselves if by an ill-directed admiration for antient times, we undervalued the progress that we have made in spite of the rigorists. Musical colouring has gained considerably by Rossini’s new operas. It is not the same with design. - If we examine the best works of this master, we find a freshness and smoothness, and frequently a delicacy before unknown in music, and throughout all a local complexion, young and ardent, calculated to create emotions, at whatever price they may be purchased. Such are the impulses which he has given to his art, and upon which all critics agree. As to the classical exactitude of design which we seek in musical expression and dramatic language, it must be allowed that the epoch which preceded us was much superior to ours, because they pursned solid and continued study.', '10 7s ROSSINK. ° very narrow compass. The musical index to his works would not be long.” : ‘No composer ever had a more powerful feeling for dramatic: effect than. Rossini, especially effect.of the lighter kind.. This has given him prodigious influence with the multitude, who, in music as in morals, are more ready to hear with their ears than to understand with their hearts; and are exceedingly apt to mistake noise and bustle for grandeur, and even for. sublimity. Rossini furnishes another instance of the powerful impression which may be made on the public mind, by a man of strong natural feelings ; though possessing but a scanty portion ef science. It is. proba- ble that he will also furnish an instance of the ephemeral nature of such a man’s productions.']",Rossini,Q9726,person,Q21493186,Q21493186,1,1,0,0,QID,0,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of Mr. Kalkbrenner?,,Mr. Kalkbrenner’s concerto was the only piece in the last bill of any importance.,Mr. Kalkbrenner,"['TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p536', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p524', 'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p824']","['_. Mr. Kalkbrenner’s concerto was the only piece in the last bill of any importance. It was a very fine composition, particularly the opening movement, and his playing placed him decidedly at the very summit of his profession.', "". New Concerto, MS. Piano Forte—Mr. Kalkbrenner. ' Kalkbrenner. ."", 'An event somewhat similar to that which distinguished the first, marked also the second concert—namely the return of Mr. Weichsell to his station of leader, after an absence of many years. No man ever stood higher in the estimation of his. troops both as an artist and a gentleman; and though he no longer exercises music as a profession, he retains all the force and precision of his early practice. Mr. Cramer played his concerto in a manner worthy of his great name and fine taste. Indeed the execution of this composition ought to be taken for an example of a style far better than that which is the pervading fashion—a style in which feeling, not wonder,. predominates.']",Kalkbrenner,Q170270,person,Q55097750,Q55097750,1,1,0,0,QID,0,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of Pagin?,,"w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.",Pagin,"['TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p359', 'TheMusicalWorld_1843-038.txt_p107', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p580']","['named Le grand Nez, who was then leader at the Opera, gave him his first instructions, and brought him out, as his scholar, at the Concert Spirituel, when only nine years old. ‘Some time after this, Lahoussaye was introduced to the Count de Seneterre, at whose house he hear d the virtuosi of the day, w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, &c. Each of these great masters played a solo, and soon observed the enthusiasm “with which they inspired the young artist. Ferrari gave. him his violin; Lahoussaye not only preluded: on it in avery brilliant manner, but even played by ear several passages of a sonata of Tartini’s which Pagin had just performed. He received high praises from these artists, and above all from Pagin, whoadopted him as his scholar: he some time after procured a situation as violinist at the concerts of the Prince Count de.Clermont. Inspite however of the great advantages which Lahoussaye now enjoyed, he could not overcome the desire he had always felt to see Tartini.', 'persons were in the hall this evening ; and we thought, as we leisurely viewed the company from near the orchestra, that our eye never rested on a move splendid sight. We could not but feel how deeply we, in common with every on? that strives for the amelioration of our fellow-man, were indebted to the master spirit that had so boldly planned and so wisely carried out the scheme of bringing the refining influencesof the highest class of music within the reach of all. Here were assembled some of the oldest families of England—the De Traffords, for instance,—in whose fair daughters may be traced the genuine Saxon lineage of their sires,—the merchant princes, whose voices are now become as powerful as were the renowned Medici of old,—the young and the happy, whose speaking features betokened intelligence and joyful hope, reminding the more advanced in life of those days when they also lived in the future. On the sides, and equally cared for, were to be seen the sturdy artisan and his wife, to whose skill, ingenuity, and industry the wealth that surrounds us owes its origin. It was this happy combination of all grades—united without improper intermixturethat particularly claimed our admiration. It was in this commonwealth of good that we especially rejoiced—in this communion of pleasures at once gratifying and refining.', 'For the Cambridge meeting the names of Mesd. Catalani, Colbran, and Pasta, Miss. Stephens and Miss George, - Signors Rossini and Placci, Messrs. Sapio, Kellner and Phillips, were advertised. But Rossini and his wife appeared only on the two first evenings—-Madame Pasta enly on the last day, Miss George and Mr. Phillips not at all. This was mortifying enough to these whose opportunities allowed them to be present ata part only of the festival, but how great must be the disappointment of the amateurs, who expected one of those grand.']",Pagin,Q516496,person,Q97716854,Q97716854,1,1,0,0,QID,0,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of Gavinies?,,"w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.",Gavinies,"['TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p359', 'TheHarmonicon_1832-012.txt_p520', 'TheHarmonicon_1832-012.txt_p973']","['named Le grand Nez, who was then leader at the Opera, gave him his first instructions, and brought him out, as his scholar, at the Concert Spirituel, when only nine years old. ‘Some time after this, Lahoussaye was introduced to the Count de Seneterre, at whose house he hear d the virtuosi of the day, w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, &c. Each of these great masters played a solo, and soon observed the enthusiasm “with which they inspired the young artist. Ferrari gave. him his violin; Lahoussaye not only preluded: on it in avery brilliant manner, but even played by ear several passages of a sonata of Tartini’s which Pagin had just performed. He received high praises from these artists, and above all from Pagin, whoadopted him as his scholar: he some time after procured a situation as violinist at the concerts of the Prince Count de.Clermont. Inspite however of the great advantages which Lahoussaye now enjoyed, he could not overcome the desire he had always felt to see Tartini.', '‘ But allis vanity! truly said the preacher. Who now knows the name of Tartini? of Giardini? of La Motte ?—Viotti is almost forgotten; and Paganini will only be mentioned twenty years hence, to prove the folly .', '‘ But allis vanity! truly said the preacher. Who now knows the name of Tartini? of Giardini? of La Motte ?—Viotti is almost forgotten; and Paganini will only be mentioned twenty years hence, to prove the folly .']",Gavinies,Q490205,person,,,0,0,0,0,QID,1,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of Pugnani?,,"w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.",Pugnani,"['TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p359', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p385', 'TheMusicalWorld_1843-038.txt_p107']","['named Le grand Nez, who was then leader at the Opera, gave him his first instructions, and brought him out, as his scholar, at the Concert Spirituel, when only nine years old. ‘Some time after this, Lahoussaye was introduced to the Count de Seneterre, at whose house he hear d the virtuosi of the day, w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, &c. Each of these great masters played a solo, and soon observed the enthusiasm “with which they inspired the young artist. Ferrari gave. him his violin; Lahoussaye not only preluded: on it in avery brilliant manner, but even played by ear several passages of a sonata of Tartini’s which Pagin had just performed. He received high praises from these artists, and above all from Pagin, whoadopted him as his scholar: he some time after procured a situation as violinist at the concerts of the Prince Count de.Clermont. Inspite however of the great advantages which Lahoussaye now enjoyed, he could not overcome the desire he had always felt to see Tartini.', '‘There is at Naples a very promising youth, named Boucha, who is said to be following very successfully the system of Mr. Drouet.. He is already arrived at some eminence in his profession; and the best judges predict of him a reputation seareely inferior to that of his great prototype. ‘There is at Milan an excellent performer on the flute, named Rabboni. Signor Rabboni’s style is bold, free, and firm, but deficient in the exquisite polish which distinguishes the execution of Mr. Drouet.” Thus our author seems to have exhausted the subject, and t to have enumerated most if not all of the distinguished players in Europe. M. Fiirstenau is however an addition. ‘This gentleman has but lately arrived from Germany. His execution is brilliant, but his tone is thin. Indeed all the foreign performers are thrown back in comparison with our own Nicholson in this grand respect, The reader will perceive, by the copious extracts we have made, how interesting we deem Mr. James’ work to be.. But we are to assure the amateur of the flute, that far more of moment remains behind, for which we refer him to the book itself, which is a specimen of how much amusement and instruction may be combined by knowledge and zeal, for with writing as an art Mr. James is obee 9 cy \x0c 64 “JAMES ON THE FLUTE.', 'persons were in the hall this evening ; and we thought, as we leisurely viewed the company from near the orchestra, that our eye never rested on a move splendid sight. We could not but feel how deeply we, in common with every on? that strives for the amelioration of our fellow-man, were indebted to the master spirit that had so boldly planned and so wisely carried out the scheme of bringing the refining influencesof the highest class of music within the reach of all. Here were assembled some of the oldest families of England—the De Traffords, for instance,—in whose fair daughters may be traced the genuine Saxon lineage of their sires,—the merchant princes, whose voices are now become as powerful as were the renowned Medici of old,—the young and the happy, whose speaking features betokened intelligence and joyful hope, reminding the more advanced in life of those days when they also lived in the future. On the sides, and equally cared for, were to be seen the sturdy artisan and his wife, to whose skill, ingenuity, and industry the wealth that surrounds us owes its origin. It was this happy combination of all grades—united without improper intermixturethat particularly claimed our admiration. It was in this commonwealth of good that we especially rejoiced—in this communion of pleasures at once gratifying and refining.']",Pugnani,Q560926,person,Q63191801,Q63191801,1,1,0,0,QID,0,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of Van Malder?,,"w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.",Van Malder,"['TheMusicalWorld_1843-038.txt_p107', 'DwightSJournalOfMusic_1873-016.txt_p96', 'TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p359']","['persons were in the hall this evening ; and we thought, as we leisurely viewed the company from near the orchestra, that our eye never rested on a move splendid sight. We could not but feel how deeply we, in common with every on? that strives for the amelioration of our fellow-man, were indebted to the master spirit that had so boldly planned and so wisely carried out the scheme of bringing the refining influencesof the highest class of music within the reach of all. Here were assembled some of the oldest families of England—the De Traffords, for instance,—in whose fair daughters may be traced the genuine Saxon lineage of their sires,—the merchant princes, whose voices are now become as powerful as were the renowned Medici of old,—the young and the happy, whose speaking features betokened intelligence and joyful hope, reminding the more advanced in life of those days when they also lived in the future. On the sides, and equally cared for, were to be seen the sturdy artisan and his wife, to whose skill, ingenuity, and industry the wealth that surrounds us owes its origin. It was this happy combination of all grades—united without improper intermixturethat particularly claimed our admiration. It was in this commonwealth of good that we especially rejoiced—in this communion of pleasures at once gratifying and refining.', 'their manners and conversation, but Malibrar had.', 'named Le grand Nez, who was then leader at the Opera, gave him his first instructions, and brought him out, as his scholar, at the Concert Spirituel, when only nine years old. ‘Some time after this, Lahoussaye was introduced to the Count de Seneterre, at whose house he hear d the virtuosi of the day, w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, &c. Each of these great masters played a solo, and soon observed the enthusiasm “with which they inspired the young artist. Ferrari gave. him his violin; Lahoussaye not only preluded: on it in avery brilliant manner, but even played by ear several passages of a sonata of Tartini’s which Pagin had just performed. He received high praises from these artists, and above all from Pagin, whoadopted him as his scholar: he some time after procured a situation as violinist at the concerts of the Prince Count de.Clermont. Inspite however of the great advantages which Lahoussaye now enjoyed, he could not overcome the desire he had always felt to see Tartini.']",Malder,Q509130,person,,,0,0,0,0,QID,1,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of Dominico Ferrari?,,"w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.",Dominico Ferrari,"['TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p359', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p385', 'TheMusicalWorld_1843-036.txt_p182']","['named Le grand Nez, who was then leader at the Opera, gave him his first instructions, and brought him out, as his scholar, at the Concert Spirituel, when only nine years old. ‘Some time after this, Lahoussaye was introduced to the Count de Seneterre, at whose house he hear d the virtuosi of the day, w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, &c. Each of these great masters played a solo, and soon observed the enthusiasm “with which they inspired the young artist. Ferrari gave. him his violin; Lahoussaye not only preluded: on it in avery brilliant manner, but even played by ear several passages of a sonata of Tartini’s which Pagin had just performed. He received high praises from these artists, and above all from Pagin, whoadopted him as his scholar: he some time after procured a situation as violinist at the concerts of the Prince Count de.Clermont. Inspite however of the great advantages which Lahoussaye now enjoyed, he could not overcome the desire he had always felt to see Tartini.', '‘There is at Naples a very promising youth, named Boucha, who is said to be following very successfully the system of Mr. Drouet.. He is already arrived at some eminence in his profession; and the best judges predict of him a reputation seareely inferior to that of his great prototype. ‘There is at Milan an excellent performer on the flute, named Rabboni. Signor Rabboni’s style is bold, free, and firm, but deficient in the exquisite polish which distinguishes the execution of Mr. Drouet.” Thus our author seems to have exhausted the subject, and t to have enumerated most if not all of the distinguished players in Europe. M. Fiirstenau is however an addition. ‘This gentleman has but lately arrived from Germany. His execution is brilliant, but his tone is thin. Indeed all the foreign performers are thrown back in comparison with our own Nicholson in this grand respect, The reader will perceive, by the copious extracts we have made, how interesting we deem Mr. James’ work to be.. But we are to assure the amateur of the flute, that far more of moment remains behind, for which we refer him to the book itself, which is a specimen of how much amusement and instruction may be combined by knowledge and zeal, for with writing as an art Mr. James is obee 9 cy \x0c 64 “JAMES ON THE FLUTE.', 'Our friend Ferrari made quite an impression on the Boulogne folks, especially on the ladies, wo esa Mean qe oO']",Ferrari,Q1237139,person,Q1407594,Q1407594,1,1,0,0,QID,0,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of Rossini?,,"I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music - dealer, of Milan.",Rossini,"['TheHarmonicon_1828-001.txt_p234', 'TheHarmonicon_1828-001.txt_p116', 'TheHarmonicon_1828-001.txt_p646']","['19¢h. I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music-dealer, of Milan. Itis to appear abroad and here on the same day, for the sake of the copyright. Moscheles is to arrange it for the piano-forte, I hear.', '19¢h. I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music-dealer, of Milan. Itis to appear abroad and here on the same day, for the sake of the copyright. Moscheles is to arrange it for the piano-forte, I hear.', '19¢h. I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music-dealer, of Milan. Itis to appear abroad and here on the same day, for the sake of the copyright. Moscheles is to arrange it for the piano-forte, I hear.']",Rossini,Q9726,person,Q21493186,Q21493186,1,1,0,0,QID,0,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of Ricordi?,,"I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music - dealer, of Milan.",Ricordi,"['TheHarmonicon_1828-001.txt_p116', 'TheHarmonicon_1828-001.txt_p234', 'TheHarmonicon_1828-001.txt_p646']","['19¢h. I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music-dealer, of Milan. Itis to appear abroad and here on the same day, for the sake of the copyright. Moscheles is to arrange it for the piano-forte, I hear.', '19¢h. I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music-dealer, of Milan. Itis to appear abroad and here on the same day, for the sake of the copyright. Moscheles is to arrange it for the piano-forte, I hear.', '19¢h. I am marvellously curious to see the violin quartet written by Rossini for Ricordi, the music-dealer, of Milan. Itis to appear abroad and here on the same day, for the sake of the copyright. Moscheles is to arrange it for the piano-forte, I hear.']",Ricordi,Q1046463,person,,,0,0,0,0,QID,1,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of CAROLUS MARTA FREYHERR VON WEBER .?,,Upon the coffin was ‘the following inscription:: CAROLUS MARTA FREYHERR VON WEBER.,CAROLUS MARTA FREYHERR VON WEBER .,"['TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p799', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p808', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p745']","['At the conclusion, the body was deposited in the vault under the chapel, where some prayers in English (the mass for the dead being in Latin) ‘closed the ceremony of interment, The procession then returned i in the original order. . Upon the coffin was ‘the following inscription: : CAROLUS MARTA FREYHERR VON WEBER', '_ He came to cull fresh laurels, But Fate was in their breath, And turn’d his march of triumph Into.a dirge.of death! O all who knew him lov’d him! For with his mighty mind He hore himself so meekly— ‘His heart it was so kind! His wildly warbling melodies—- The storms that round them rollAre types of the simplicity And grandeur of lis soul ! \x0c “130 FUNERAL OF VON WEBER.', 'FUNERAL OF VON WEBER. «198 N.B,—Each mourner. will be required to furnish himself with gloves. Books are opened, and subscriptions for the monument ‘ will be received at the following music. warehouses : Mr. Chappell’s, 135, New Bond-street Messrs. Clementi and Co.’s, 26, Cheapside ‘Messrs. Goulding and D’Almaine’s, Soho-square Mr. Power’s, 34, Strand os Mr. Preston’s, 71, Dean-street, Soho Mr. Willis’s, 55, St. James’s-street And by the Treasurer, at the Argyll-rooms.” The design seemed to meet very general approbation, and a considerable number of names were entered as subscribersto the monument. M. Von Weber was of the Catholic faith, and an applica- tion was made to have:the interment take place at Moorfields Chapel. An unexpected obstacle here however occurred. This beautiful building was erected by subscription, and owing (as we have understood) to the failure of one of the principal benefactors who had stipulated to defray certain expences, a part of the expence yet remains unliquidated. The chapel is therefore, if nut the absolute property of the subscribers, at least in their occupation. On this-ground it was deemed impracticable by the ‘ Catholic hierarchy to allow of the admission by tickets, and at the “same time it was signified (we cannot perceive on what just ground)']",Weber,Q154812,person,Q1409226,Q1409226,1,1,0,0,QID,0,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of Rameau?,,"One of the principal pieces in Hippolyte et Arcie, is the trio of the Fates, one of the most beautiful compositions of Rameau.",Rameau,"['TheMusicalWorld_1843-038.txt_p47', 'TheMusicalWorld_1843-038.txt_p43', 'TheMusicalWorld_1843-038.txt_p41']","['One of the principal pieces in Hippolyte et Arcie, is the trio of the Fates, one of the most beautiful compositions of Rameau. It is in a style of richness and full harmony, astonishing for the time in which it was written. This was the first time that enharmonic transitions had been made use of in theatrical music, and those in this magnificent trio produced a startling effect; the rifournedle at the beginning is admirable in grandeur and energy, and would not be a disgrace to any of the chefs d’ euvres of the more modern schools. When we are to judge an ancient composer, we should try to forget all those works which have been written since his time, and only to recal those which preceded him, we may then fairly judge of the degree of invention a musician possesses. We may see by this means the enormous distance there is between Rameau and Lully, the most laboured works of the latter being almost childishly simple compared with Rameau’s first opera. It is quite in another style, another orchestra, a new disposition, unknown thythms—in fact with the exception of the overture and the grand fugued choruses after the old style, quite a revolution is apparent, and the distance between Rameau and Lully, is as great as between Gluck and Rameau. The second work It may be remarked as a singular thing, that the first opera played in France was composed and performed by churchmen; the words were by the Abbé Perrin, the music by Lambert, the organist of Saint Honoré, and all the singers were chosen from the various parishes. Until the establishment of the Conservatoire, during the revolution, there was no other singing school in France than those in the cathedrals, in which sacred buildings the theatrical rehearsals always took place.', 'Hippolyte “et Arcie (such was the title of Rameau’s first work) was brought out on the Ist of October, 1783. Rameau was then fifty years old.', 'At the next service, instead of the beautiful harmonies to which they were uccustomed, nothing was heard but a confusion of indistinct sounds, in fact, an assemblage of the most discordant notes, and a melange of squeaking and msupportable noises. The organist’s intention was apparent, and it was supposed this folly could not last long ; but a month passed, and still this frightful uproar continued. At last a great and solemn Jéte was about to be celebrated, at which it was desirable to avoid the public scandal which these musical horrors would necessarily produce. Rameau was sent for by the bishop, who, in spite of all his efforts, could obtain nothing from the restive organist, but on condition that he rescinded his engagement. From that moment Rameau brought into play his wonted skill, and on the /éte day he played with such perfection, that the regret for his loss became more lively than ever, but the contract was annihilated, and the eagle spread his wings to fly and seek the star which was the object of his most ardent desires. Scarcely had Rameau arrived ia Paris (where he soon made himself known, both by his Treatise on Harmony, and his Pieces for the Harpsichord), when he obtained the situation of organist at the church of Sainte Croix de la Bretonnerie. He had had some little pieces performed at the Theatre de la foire, but these were not very well received, and he did not gain what his ambition desired ; this was to produce a work for the Academie royale de Musique.']",Rameau,Q1145,person,Q24529820,Q24529820,1,1,0,0,QID,0,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of Garibaldi?,,"When Garibaldi raised the standard of revolt at Marsala, a number of volunteers.",Garibaldi,"['DwightSJournalOfMusic_1873-016.txt_p128', 'DwightSJournalOfMusic_1873-016.txt_p129', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p384']","['. If the statements of Italian journals may be relied on, the boyhood of Sig, Italo Campanini was chequered’ by stirring adventure. When Garibaldi raised the standard of revolt at Marsala, a number of volunteers. floated to his flag who in age were little more than boys. Some of them indeed would seem to be taken from the schoolroom. Still they formed.a promising band, for Italians aS a rule are sturdy and well-grown, and their southern strerigth shows itselfin early age. Many of the combatants to whom, at the close of the campaign the Duchess Nendino distributed medals as rewards for their bravery and devotion, were only in-the middle of their teens. It will be remembered that at the taking of Capua, shortly before the victory of the Garibaldian troops, some sharp fighting took place outside the fortress. Foremostamong.', 'the valiant bands of volunteers, who resisted the force of the Bourbon soldiers, was.a youth whose name ere ‘Jong was destined to become a popular one. When King Bomba’s cavalry charged in vain the small but solid squares of infantry, and were driven back and routed by the Garibaldians, this heroic boy—he was only fourteen who had risen ffom the ranks to the post of. sergeant» was conspicuous in the fight, and as aman still bears on him the scars of two sabrecuts—one upon the right cheek and one on the neck—received in.thedefence of his cause.', ""Her recitative is certainly superb, and the passions strongly marked. She changes the customary time of the coneluding movement, “ Di tanti palpiti,’”? which she gives much slower than has ‘been usual, and with an altered expression. Yet we must fairly own, her version does not satisfy us: Nor indeed did we ever M. Stendhal has calculated so much upon the. potency of Mad. Pasta’s expressiveness as to predict the conversion of Rossini through its agency. But alas, “ Ugo Re d'Italia,” is not yet forthcoming. He says—“ Aprés avoir entendu la priére de Roméo et Juliette, épreuve décisive pour le talent d’une _cantatrice ; aprés avoir reconnu comment Mademoiselle Pasta sait chanter dz portamento, comment elle nuance les ports de voix, comment elle sait accentuer, lier et soutenir avec égalité un long période vocal, je ne fais nul doute que Rossini ne consente a lui sacrifier une partie de son systéme, et 4 élaguer un peu la forét de petites notes qui surchargent ses cantilenes.""]",Garibaldi,Q539,person,Q18714104,Q18714104,1,1,0,0,QID,0,0.902158273381295,0.8450134770889488,0.872651356993737
gtr-xl,What is the family name of Miss Stephens?,,the paucity of the English female singers — Miss Stephens and.,Miss Stephens,"['TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p859', 'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p718', 'TheHarmonicon_1824-016.txt_p724']","['One of the singular features of the benefit concerts ‘of the season ‘was. the paucity of the English female singers— Miss Stephens and. Miss Bacont—the former but seldom, and: the latter very generally, were almost the only exceptions. — ee The private concerts‘have perhaps been scarcely as numerous as in former years. The reason is obvious. None but the foreign singers of supremest eminence bestow a lead in fashion, and their terms entail expences so enormous} that comparatively few persons are disposed to bear them. The Duchess of Northumberland, : Sir George Warrender, and some others, gave parties at which English singers alone were engaged. His Majesty also sent for Mr. Braham§ at his most splendid party, and had: another at.', '‘STATE OF MUSIC IN LONDON.| . 83 Stephens exhibits another gratifying proof of the power which talent possesses of retaining the public favour. No one stands higher with the country at large, for the metropolis, though the prime seat of her dominion, is only like the throne whereon she chiefly exercises her sway. ‘To English ears she is yet the first of English singers—whilst her private qualities confirm the empire her public ability has won. Mrs. Wm. Knyvett and. Miss Wilkinson are also gradually: extending their reputation, while Miss Johnson is esteemed for a successful cultivation of the sweetness and simplicity of her relative, Miss Stephens’s manner. We cannot add further to the high and established character of the othersingers than to say they retain their place—Mr. Phillips, the youngest of the band, is certainly enriching his knowledge and attaining new power and fresh fame wherever he sings, with the vigour of a young and energetic mind. ° Sixteen years of steady conformity to the original constitution of the Philharmonic Society have so thoroughly established the character of their concerts, that*their subscription is always full to overflowing. They place their claims upon the perfect performance of instrumental music, and perfect it has been—more so perhaps this season than in any prior year. We append the schemes,* and notwithstanding the earnest desire the members _* FIRST CONCERT, Monday, February 25.', 'voices predominate a great deal too powerfully. ‘‘ Ye Sacred Priests,” and the ‘“ Farewell,” following, was warbled by Miss %9 Stephens, with her usual success. We only wish her to get rid of a custom (borrowed from the Italian schools, but not the less displeasing, particularly in sacred music) of sliding up to a high note from the bottom of her voice, instead of a clear burst upen it, at once:—so sung the fine Engiish singers of old ;—so sung Mrs. Sheridan, Mrs. Bates, and Mrs. Billington! and how much sweeter—how much more natural.']",Stephens,Q5052928,person,Q16473357,Q16473357,1,1,0,0,QID,0,0.902158273381295,0.8450134770889488,0.872651356993737
